Time,Time,SO2,area,period
2020-02-15 20:00:00,20,7.132575757575758,NEC,l1
2020-02-15 21:00:00,21,6.991691104594331,NEC,l1
2020-02-15 22:00:00,22,7.286901270772238,NEC,l1
2020-02-15 23:00:00,23,6.623044965786901,NEC,l1
2020-02-16 00:00:00,0,6.707233626588466,NEC,l1
2020-02-16 01:00:00,1,6.766984359726296,NEC,l1
2020-02-16 02:00:00,2,6.261608015640274,NEC,l1
2020-02-16 03:00:00,3,5.971041055718475,NEC,l1
2020-02-16 04:00:00,4,7.615224828934506,NEC,l1
2020-02-16 05:00:00,5,6.77211632453568,NEC,l1
2020-02-16 06:00:00,6,7.31989247311828,NEC,l1
2020-02-16 07:00:00,7,6.938172043010752,NEC,l1
2020-02-16 08:00:00,8,7.2408357771261,NEC,l1
2020-02-16 09:00:00,9,7.698435972629521,NEC,l1
2020-02-16 10:00:00,10,7.309872922776149,NEC,l1
2020-02-16 11:00:00,11,6.415322580645161,NEC,l1
2020-02-16 12:00:00,12,6.5942082111436955,NEC,l1
2020-02-16 13:00:00,13,6.235703812316716,NEC,l1
2020-02-16 14:00:00,14,5.431207233626589,NEC,l1
2020-02-16 15:00:00,15,5.210410557184751,NEC,l1
2020-02-16 16:00:00,16,5.189516129032258,NEC,l1
2020-02-16 17:00:00,17,5.25183284457478,NEC,l1
2020-02-16 18:00:00,18,5.98717008797654,NEC,l1
2020-02-16 19:00:00,19,6.77578201368524,NEC,l1
2020-02-16 20:00:00,20,6.614247311827958,NEC,l1
2020-02-16 21:00:00,21,6.643084066471164,NEC,l1
2020-02-16 22:00:00,22,6.075146627565982,NEC,l1
2020-02-16 23:00:00,23,5.977517106549365,NEC,l1
2020-02-17 00:00:00,0,5.597018572825024,NEC,l1
2020-02-17 01:00:00,1,5.939760508308895,NEC,l1
2020-02-17 02:00:00,2,5.930474095796677,NEC,l1
2020-02-17 03:00:00,3,6.093475073313783,NEC,l1
2020-02-17 04:00:00,4,6.0657380254154445,NEC,l1
2020-02-17 05:00:00,5,6.249389051808407,NEC,l1
2020-02-17 06:00:00,6,6.745845552297165,NEC,l1
2020-02-17 07:00:00,7,6.999389051808407,NEC,l1
2020-02-17 08:00:00,8,7.709066471163246,NEC,l1
2020-02-17 09:00:00,9,8.201735092864125,NEC,l1
2020-02-17 10:00:00,10,7.412267839687194,NEC,l1
2020-02-17 11:00:00,11,7.205400782013686,NEC,l1
2020-02-17 12:00:00,12,6.2216520039100685,NEC,l1
2020-02-17 13:00:00,13,5.2189638318670575,NEC,l1
2020-02-17 14:00:00,14,4.876099706744868,NEC,l1
2020-02-17 15:00:00,15,5.206622678396872,NEC,l1
2020-02-17 16:00:00,16,5.120601173020528,NEC,l1
2020-02-17 17:00:00,17,5.407380254154448,NEC,l1
2020-02-17 18:00:00,18,6.323313782991202,NEC,l1
2020-02-17 19:00:00,19,8.792644183773216,NEC,l1
2020-02-17 20:00:00,20,10.644428152492669,NEC,l1
2020-02-17 21:00:00,21,9.356304985337244,NEC,l1
2020-02-17 22:00:00,22,8.518084066471163,NEC,l1
2020-02-17 23:00:00,23,7.976539589442815,NEC,l1
2020-02-18 00:00:00,0,6.270405669599218,NEC,l1
2020-02-18 01:00:00,1,5.650293255131965,NEC,l1
2020-02-18 02:00:00,2,6.183895405669599,NEC,l1
2020-02-18 03:00:00,3,6.926319648093842,NEC,l1
2020-02-18 04:00:00,4,7.812927663734115,NEC,l1
2020-02-18 05:00:00,5,7.683528836754643,NEC,l1
2020-02-18 06:00:00,6,8.566593352883675,NEC,l1
2020-02-18 07:00:00,7,8.937316715542522,NEC,l1
2020-02-18 08:00:00,8,10.77382697947214,NEC,l1
2020-02-18 09:00:00,9,12.367302052785924,NEC,l1
2020-02-18 10:00:00,10,14.267961876832844,NEC,l1
2020-02-18 11:00:00,11,15.408846529814273,NEC,l1
2020-02-18 12:00:00,12,14.151759530791788,NEC,l1
2020-02-18 13:00:00,13,13.83724340175953,NEC,l1
2020-02-18 14:00:00,14,10.760874877810362,NEC,l1
2020-02-18 15:00:00,15,9.868035190615835,NEC,l1
2020-02-18 16:00:00,16,9.749633431085044,NEC,l1
2020-02-18 17:00:00,17,9.743157380254154,NEC,l1
2020-02-18 18:00:00,18,9.950146627565982,NEC,l1
2020-02-18 19:00:00,19,10.75183284457478,NEC,l1
2020-02-18 20:00:00,20,10.882697947214076,NEC,l1
2020-02-18 21:00:00,21,10.714687194525903,NEC,l1
2020-02-18 22:00:00,22,9.617790811339198,NEC,l1
2020-02-18 23:00:00,23,9.361681329423266,NEC,l1
2020-02-19 00:00:00,0,9.2113880742913,NEC,l1
2020-02-19 01:00:00,1,9.198558162267839,NEC,l1
2020-02-19 02:00:00,2,9.440860215053762,NEC,l1
2020-02-19 03:00:00,3,7.8332111436950145,NEC,l1
2020-02-19 04:00:00,4,8.34090909090909,NEC,l1
2020-02-19 05:00:00,5,9.345063538611926,NEC,l1
2020-02-19 06:00:00,6,9.688905180840665,NEC,l1
