Time,Time,NO2,area,period
2020-03-26 03:00:00,3,25.633333333333336,CS,l2
2020-03-26 04:00:00,4,26.28333333333333,CS,l2
2020-03-26 05:00:00,5,25.133333333333336,CS,l2
2020-03-26 06:00:00,6,24.96666666666667,CS,l2
2020-03-26 07:00:00,7,24.616666666666664,CS,l2
2020-03-26 08:00:00,8,26.566666666666666,CS,l2
2020-03-26 09:00:00,9,26.583333333333332,CS,l2
2020-03-26 10:00:00,10,26.0,CS,l2
2020-03-26 11:00:00,11,26.55,CS,l2
2020-03-26 12:00:00,12,24.55,CS,l2
2020-03-26 13:00:00,13,20.466666666666665,CS,l2
2020-03-26 14:00:00,14,17.5,CS,l2
2020-03-26 15:00:00,15,15.583333333333334,CS,l2
2020-03-26 16:00:00,16,14.466666666666667,CS,l2
2020-03-26 17:00:00,17,14.183333333333332,CS,l2
2020-03-26 18:00:00,18,16.45,CS,l2
2020-03-26 19:00:00,19,18.650000000000002,CS,l2
2020-03-26 20:00:00,20,19.866666666666667,CS,l2
2020-03-26 21:00:00,21,21.266666666666666,CS,l2
2020-03-26 22:00:00,22,22.75,CS,l2
2020-03-26 23:00:00,23,,CS,l2
2020-03-27 00:00:00,0,,CS,l2
2020-03-27 01:00:00,1,,CS,l2
2020-03-27 02:00:00,2,,CS,l2
2020-03-27 03:00:00,3,,CS,l2
2020-03-27 04:00:00,4,,CS,l2
2020-03-27 05:00:00,5,,CS,l2
2020-03-27 06:00:00,6,,CS,l2
2020-03-27 07:00:00,7,,CS,l2
2020-03-27 08:00:00,8,,CS,l2
2020-03-27 09:00:00,9,,CS,l2
2020-03-27 10:00:00,10,16.233333333333334,CS,l2
2020-03-27 11:00:00,11,15.383333333333333,CS,l2
2020-03-27 12:00:00,12,15.216666666666667,CS,l2
2020-03-27 13:00:00,13,14.133333333333333,CS,l2
2020-03-27 14:00:00,14,13.116666666666667,CS,l2
2020-03-27 15:00:00,15,12.133333333333333,CS,l2
2020-03-27 16:00:00,16,12.666666666666666,CS,l2
2020-03-27 17:00:00,17,12.966666666666667,CS,l2
2020-03-27 18:00:00,18,14.266666666666666,CS,l2
2020-03-27 19:00:00,19,16.266666666666666,CS,l2
2020-03-27 20:00:00,20,16.433333333333334,CS,l2
2020-03-27 21:00:00,21,14.716666666666667,CS,l2
2020-03-27 22:00:00,22,12.266666666666666,CS,l2
2020-03-27 23:00:00,23,10.833333333333334,CS,l2
2020-03-28 00:00:00,0,9.633333333333333,CS,l2
2020-03-28 01:00:00,1,9.200000000000001,CS,l2
2020-03-28 02:00:00,2,8.799999999999999,CS,l2
2020-03-28 03:00:00,3,8.716666666666667,CS,l2
2020-03-28 04:00:00,4,8.466666666666667,CS,l2
2020-03-28 05:00:00,5,8.416666666666666,CS,l2
2020-03-28 06:00:00,6,8.683333333333334,CS,l2
2020-03-28 07:00:00,7,9.299999999999999,CS,l2
2020-03-28 08:00:00,8,9.916666666666666,CS,l2
2020-03-28 09:00:00,9,9.883333333333333,CS,l2
2020-03-28 10:00:00,10,9.816666666666666,CS,l2
2020-03-28 11:00:00,11,9.816666666666666,CS,l2
2020-03-28 12:00:00,12,9.733333333333333,CS,l2
2020-03-28 13:00:00,13,9.866666666666667,CS,l2
2020-03-28 14:00:00,14,9.916666666666666,CS,l2
2020-03-28 15:00:00,15,10.549999999999999,CS,l2
2020-03-28 16:00:00,16,13.016666666666666,CS,l2
2020-03-28 17:00:00,17,13.566666666666668,CS,l2
2020-03-28 18:00:00,18,13.950000000000001,CS,l2
2020-03-28 19:00:00,19,12.950000000000001,CS,l2
2020-03-28 20:00:00,20,12.5,CS,l2
2020-03-28 21:00:00,21,12.333333333333334,CS,l2
2020-03-28 22:00:00,22,11.916666666666666,CS,l2
2020-03-28 23:00:00,23,11.233333333333334,CS,l2
2020-03-29 00:00:00,0,11.0,CS,l2
2020-03-29 01:00:00,1,10.700000000000001,CS,l2
2020-03-29 02:00:00,2,11.066666666666668,CS,l2
2020-03-29 03:00:00,3,10.466666666666667,CS,l2
2020-03-29 04:00:00,4,10.466666666666667,CS,l2
2020-03-29 05:00:00,5,10.233333333333333,CS,l2
2020-03-29 06:00:00,6,10.25,CS,l2
2020-03-29 07:00:00,7,11.0,CS,l2
2020-03-29 08:00:00,8,10.833333333333334,CS,l2
2020-03-29 09:00:00,9,12.633333333333333,CS,l2
2020-03-29 10:00:00,10,12.85,CS,l2
2020-03-29 11:00:00,11,13.1,CS,l2
2020-03-29 12:00:00,12,12.216666666666667,CS,l2
2020-03-29 13:00:00,13,11.799999999999999,CS,l2
2020-03-29 14:00:00,14,12.966666666666667,CS,l2
2020-03-29 15:00:00,15,15.950000000000001,CS,l2
2020-03-29 16:00:00,16,17.833333333333332,CS,l2
2020-03-29 17:00:00,17,18.916666666666668,CS,l2
2020-03-29 18:00:00,18,19.016666666666666,CS,l2
2020-03-29 19:00:00,19,19.8,CS,l2
2020-03-29 20:00:00,20,18.616666666666667,CS,l2
2020-03-29 21:00:00,21,18.650000000000002,CS,l2
2020-03-29 22:00:00,22,19.033333333333335,CS,l2
2020-03-29 23:00:00,23,18.016666666666666,CS,l2
2020-03-30 00:00:00,0,17.516666666666666,CS,l2
2020-03-30 01:00:00,1,16.433333333333334,CS,l2
2020-03-30 02:00:00,2,15.716666666666667,CS,l2
2020-03-30 03:00:00,3,15.216666666666667,CS,l2
2020-03-30 04:00:00,4,14.283333333333333,CS,l2
2020-03-30 05:00:00,5,13.166666666666666,CS,l2
2020-03-30 06:00:00,6,12.549999999999999,CS,l2
2020-03-30 07:00:00,7,13.533333333333333,CS,l2
2020-03-30 08:00:00,8,16.55,CS,l2
2020-03-30 09:00:00,9,18.283333333333335,CS,l2
2020-03-30 10:00:00,10,18.05,CS,l2
2020-03-30 11:00:00,11,17.983333333333334,CS,l2
2020-03-30 12:00:00,12,18.75,CS,l2
2020-03-30 13:00:00,13,18.5,CS,l2
2020-03-30 14:00:00,14,18.433333333333334,CS,l2
2020-03-30 15:00:00,15,18.866666666666667,CS,l2
2020-03-30 16:00:00,16,19.95,CS,l2
2020-03-30 17:00:00,17,20.233333333333334,CS,l2
2020-03-30 18:00:00,18,20.683333333333334,CS,l2
2020-03-30 19:00:00,19,21.016666666666666,CS,l2
2020-03-30 20:00:00,20,20.8,CS,l2
2020-03-30 21:00:00,21,20.866666666666667,CS,l2
2020-03-30 22:00:00,22,20.333333333333332,CS,l2
2020-03-30 23:00:00,23,19.8,CS,l2
2020-03-31 00:00:00,0,19.483333333333334,CS,l2
2020-03-31 01:00:00,1,18.866666666666667,CS,l2
2020-03-31 02:00:00,2,17.183333333333334,CS,l2
2020-03-31 03:00:00,3,16.7,CS,l2
2020-03-31 04:00:00,4,16.383333333333333,CS,l2
2020-03-31 05:00:00,5,16.333333333333332,CS,l2
2020-03-31 06:00:00,6,16.783333333333335,CS,l2
2020-03-31 07:00:00,7,17.733333333333334,CS,l2
2020-03-31 08:00:00,8,19.3,CS,l2
2020-03-31 09:00:00,9,20.466666666666665,CS,l2
2020-03-31 10:00:00,10,19.433333333333334,CS,l2
2020-03-31 11:00:00,11,17.616666666666667,CS,l2
2020-03-31 12:00:00,12,16.816666666666666,CS,l2
2020-03-31 13:00:00,13,18.166666666666668,CS,l2
2020-03-31 14:00:00,14,19.966666666666665,CS,l2
2020-03-31 15:00:00,15,22.016666666666666,CS,l2
2020-03-31 16:00:00,16,24.333333333333332,CS,l2
2020-03-31 17:00:00,17,25.583333333333332,CS,l2
2020-03-31 18:00:00,18,28.78333333333333,CS,l2
2020-03-31 19:00:00,19,29.599999999999998,CS,l2
2020-03-31 20:00:00,20,33.11666666666667,CS,l2
2020-03-31 21:00:00,21,32.43333333333333,CS,l2
2020-03-31 22:00:00,22,30.21666666666667,CS,l2
2020-03-31 23:00:00,23,28.96666666666667,CS,l2
2020-04-01 00:00:00,0,28.416666666666668,CS,l2
2020-02-26 00:00:00,0,16.65320512820513,CS,l2
2020-02-26 01:00:00,1,16.26282051282051,CS,l2
2020-02-26 02:00:00,2,15.332692307692307,CS,l2
2020-02-26 03:00:00,3,13.924358974358974,CS,l2
2020-02-26 04:00:00,4,12.606410256410255,CS,l2
2020-02-26 05:00:00,5,11.26346153846154,CS,l2
2020-02-26 06:00:00,6,10.669871794871794,CS,l2
2020-02-26 07:00:00,7,10.36025641025641,CS,l2
2020-02-26 08:00:00,8,10.702564102564102,CS,l2
2020-02-26 09:00:00,9,11.483974358974361,CS,l2
2020-02-26 10:00:00,10,11.839102564102564,CS,l2
2020-02-26 11:00:00,11,10.715384615384616,CS,l2
2020-02-26 12:00:00,12,10.033333333333333,CS,l2
2020-02-26 13:00:00,13,8.662179487179488,CS,l2
2020-02-26 14:00:00,14,7.628205128205129,CS,l2
2020-02-26 15:00:00,15,7.483333333333333,CS,l2
2020-02-26 16:00:00,16,8.232692307692307,CS,l2
2020-02-26 17:00:00,17,8.834615384615384,CS,l2
2020-02-26 18:00:00,18,10.903846153846153,CS,l2
2020-02-26 19:00:00,19,13.969871794871796,CS,l2
2020-02-26 20:00:00,20,14.368589743589745,CS,l2
2020-02-26 21:00:00,21,14.287179487179488,CS,l2
2020-02-26 22:00:00,22,12.601923076923075,CS,l2
2020-02-26 23:00:00,23,11.283974358974358,CS,l2
2020-02-27 00:00:00,0,10.11153846153846,CS,l2
2020-02-27 01:00:00,1,8.828205128205129,CS,l2
2020-02-27 02:00:00,2,8.299358974358974,CS,l2
2020-02-27 03:00:00,3,7.827564102564102,CS,l2
2020-02-27 04:00:00,4,7.631410256410257,CS,l2
2020-02-27 05:00:00,5,7.584615384615384,CS,l2
2020-02-27 06:00:00,6,7.283333333333333,CS,l2
2020-02-27 07:00:00,7,7.726923076923077,CS,l2
2020-02-27 08:00:00,8,8.717307692307692,CS,l2
2020-02-27 09:00:00,9,8.893589743589745,CS,l2
2020-02-27 10:00:00,10,9.071794871794872,CS,l2
2020-02-27 11:00:00,11,9.0,CS,l2
2020-02-27 12:00:00,12,8.807692307692308,CS,l2
2020-02-27 13:00:00,13,9.02628205128205,CS,l2
2020-02-27 14:00:00,14,8.747435897435897,CS,l2
2020-02-27 15:00:00,15,8.8,CS,l2
2020-02-27 16:00:00,16,8.968589743589744,CS,l2
2020-02-27 17:00:00,17,9.303846153846154,CS,l2
2020-02-27 18:00:00,18,9.532051282051283,CS,l2
2020-02-27 19:00:00,19,9.685897435897436,CS,l2
2020-02-27 20:00:00,20,9.482692307692307,CS,l2
2020-02-27 21:00:00,21,8.60576923076923,CS,l2
2020-02-27 22:00:00,22,8.331410256410257,CS,l2
2020-02-27 23:00:00,23,8.324358974358974,CS,l2
2020-02-28 00:00:00,0,8.487820512820512,CS,l2
2020-02-28 01:00:00,1,8.475,CS,l2
2020-02-28 02:00:00,2,8.767307692307693,CS,l2
2020-02-28 03:00:00,3,8.37371794871795,CS,l2
2020-02-28 04:00:00,4,,CS,l2
2020-02-28 05:00:00,5,,CS,l2
2020-02-28 06:00:00,6,,CS,l2
2020-02-28 07:00:00,7,,CS,l2
2020-02-28 08:00:00,8,,CS,l2
2020-02-28 09:00:00,9,,CS,l2
2020-02-28 10:00:00,10,11.158974358974358,CS,l2
2020-02-28 11:00:00,11,9.73525641025641,CS,l2
2020-02-28 12:00:00,12,9.158333333333333,CS,l2
2020-02-28 13:00:00,13,8.485897435897435,CS,l2
2020-02-28 14:00:00,14,8.26474358974359,CS,l2
2020-02-28 15:00:00,15,,CS,l2
2020-02-28 16:00:00,16,8.958333333333332,CS,l2
2020-02-28 17:00:00,17,9.408974358974358,CS,l2
2020-02-28 18:00:00,18,10.746153846153845,CS,l2
2020-02-28 19:00:00,19,12.61474358974359,CS,l2
2020-02-28 20:00:00,20,13.417307692307693,CS,l2
2020-02-28 21:00:00,21,14.017307692307693,CS,l2
2020-02-28 22:00:00,22,14.726282051282052,CS,l2
2020-02-28 23:00:00,23,15.53525641025641,CS,l2
2020-02-29 00:00:00,0,14.453846153846154,CS,l2
2020-02-29 01:00:00,1,13.221794871794872,CS,l2
2020-02-29 02:00:00,2,12.272435897435896,CS,l2
2020-02-29 03:00:00,3,11.728846153846153,CS,l2
2020-02-29 04:00:00,4,11.39679487179487,CS,l2
2020-02-29 05:00:00,5,10.828205128205127,CS,l2
2020-02-29 06:00:00,6,11.121153846153845,CS,l2
2020-02-29 07:00:00,7,11.042948717948718,CS,l2
2020-02-29 08:00:00,8,10.69551282051282,CS,l2
2020-02-29 09:00:00,9,10.835256410256411,CS,l2
2020-02-29 10:00:00,10,10.840384615384616,CS,l2
2020-02-29 11:00:00,11,10.783974358974358,CS,l2
2020-02-29 12:00:00,12,10.164743589743589,CS,l2
2020-02-29 13:00:00,13,9.187179487179488,CS,l2
2020-02-29 14:00:00,14,8.819230769230769,CS,l2
2020-02-29 15:00:00,15,8.873076923076923,CS,l2
2020-02-29 16:00:00,16,9.742948717948718,CS,l2
2020-02-29 17:00:00,17,10.08397435897436,CS,l2
2020-02-29 18:00:00,18,12.044230769230769,CS,l2
2020-02-29 19:00:00,19,14.096153846153847,CS,l2
2020-02-29 20:00:00,20,14.47371794871795,CS,l2
2020-02-29 21:00:00,21,14.442307692307692,CS,l2
2020-02-29 22:00:00,22,14.360897435897435,CS,l2
2020-02-29 23:00:00,23,14.434615384615386,CS,l2
2020-03-01 00:00:00,0,14.231410256410255,CS,l2
2020-03-01 01:00:00,1,13.45897435897436,CS,l2
2020-03-01 02:00:00,2,12.826282051282051,CS,l2
2020-03-01 03:00:00,3,11.899999999999999,CS,l2
2020-03-01 04:00:00,4,11.221794871794872,CS,l2
2020-03-01 05:00:00,5,10.984615384615385,CS,l2
2020-03-01 06:00:00,6,10.480128205128207,CS,l2
2020-03-01 07:00:00,7,10.394871794871793,CS,l2
2020-03-01 08:00:00,8,11.044230769230769,CS,l2
2020-03-01 09:00:00,9,11.452564102564102,CS,l2
2020-03-01 10:00:00,10,11.140384615384615,CS,l2
2020-03-01 11:00:00,11,10.535897435897436,CS,l2
2020-03-01 12:00:00,12,9.414102564102564,CS,l2
2020-03-01 13:00:00,13,9.225,CS,l2
2020-03-01 14:00:00,14,8.99102564102564,CS,l2
2020-03-01 15:00:00,15,9.064102564102564,CS,l2
2020-03-01 16:00:00,16,9.694871794871794,CS,l2
2020-03-01 17:00:00,17,9.951923076923077,CS,l2
2020-03-01 18:00:00,18,10.115384615384615,CS,l2
2020-03-01 19:00:00,19,9.948717948717947,CS,l2
2020-03-01 20:00:00,20,9.069230769230769,CS,l2
2020-03-01 21:00:00,21,9.096794871794872,CS,l2
2020-03-01 22:00:00,22,8.028205128205128,CS,l2
2020-03-01 23:00:00,23,8.007051282051282,CS,l2
2020-03-02 00:00:00,0,7.683333333333333,CS,l2
2020-03-02 01:00:00,1,7.144230769230769,CS,l2
2020-03-02 02:00:00,2,6.93525641025641,CS,l2
2020-03-02 03:00:00,3,6.2801282051282055,CS,l2
2020-03-02 04:00:00,4,6.200641025641025,CS,l2
2020-03-02 05:00:00,5,6.315384615384615,CS,l2
2020-03-02 06:00:00,6,6.5391025641025635,CS,l2
2020-03-02 07:00:00,7,6.944871794871795,CS,l2
2020-03-02 08:00:00,8,8.408974358974358,CS,l2
2020-03-02 09:00:00,9,9.182051282051283,CS,l2
2020-03-02 10:00:00,10,9.023717948717948,CS,l2
2020-03-02 11:00:00,11,8.803205128205128,CS,l2
2020-03-02 12:00:00,12,8.460897435897436,CS,l2
2020-03-02 13:00:00,13,8.107051282051282,CS,l2
2020-03-02 14:00:00,14,8.088461538461539,CS,l2
2020-03-02 15:00:00,15,8.27051282051282,CS,l2
2020-03-02 16:00:00,16,8.750641025641025,CS,l2
2020-03-02 17:00:00,17,9.552564102564103,CS,l2
2020-03-02 18:00:00,18,10.342307692307692,CS,l2
2020-03-02 19:00:00,19,10.330128205128206,CS,l2
2020-03-02 20:00:00,20,10.356410256410255,CS,l2
2020-03-02 21:00:00,21,10.413461538461538,CS,l2
2020-03-02 22:00:00,22,11.097435897435897,CS,l2
2020-03-02 23:00:00,23,10.290384615384616,CS,l2
2020-03-03 00:00:00,0,9.503205128205128,CS,l2
2020-03-03 01:00:00,1,9.217948717948717,CS,l2
2020-03-03 02:00:00,2,8.452564102564102,CS,l2
2020-03-03 03:00:00,3,8.186538461538461,CS,l2
2020-03-03 04:00:00,4,7.787179487179487,CS,l2
2020-03-03 05:00:00,5,7.803205128205128,CS,l2
2020-03-03 06:00:00,6,7.762179487179487,CS,l2
2020-03-03 07:00:00,7,8.139102564102565,CS,l2
2020-03-03 08:00:00,8,8.989102564102565,CS,l2
2020-03-03 09:00:00,9,9.497435897435897,CS,l2
2020-03-03 10:00:00,10,9.612820512820512,CS,l2
2020-03-03 11:00:00,11,9.298076923076923,CS,l2
2020-03-03 12:00:00,12,9.153205128205128,CS,l2
2020-03-03 13:00:00,13,8.843589743589744,CS,l2
2020-03-03 14:00:00,14,8.749358974358975,CS,l2
2020-03-03 15:00:00,15,9.078205128205129,CS,l2
2020-03-03 16:00:00,16,9.475,CS,l2
2020-03-03 17:00:00,17,10.018589743589745,CS,l2
2020-03-03 18:00:00,18,10.516666666666667,CS,l2
2020-03-03 19:00:00,19,10.373076923076923,CS,l2
2020-03-03 20:00:00,20,10.774358974358973,CS,l2
2020-03-03 21:00:00,21,11.123076923076923,CS,l2
2020-03-03 22:00:00,22,11.152564102564103,CS,l2
2020-03-03 23:00:00,23,11.314743589743589,CS,l2
2020-03-04 00:00:00,0,10.694871794871794,CS,l2
2020-03-04 01:00:00,1,9.918589743589743,CS,l2
2020-03-04 02:00:00,2,9.190384615384614,CS,l2
2020-03-04 03:00:00,3,8.84423076923077,CS,l2
2020-03-04 04:00:00,4,9.574358974358974,CS,l2
2020-03-04 05:00:00,5,8.847435897435897,CS,l2
2020-03-04 06:00:00,6,8.926282051282051,CS,l2
2020-03-04 07:00:00,7,10.024358974358973,CS,l2
2020-03-04 08:00:00,8,10.971794871794872,CS,l2
2020-03-04 09:00:00,9,11.642307692307693,CS,l2
2020-03-04 10:00:00,10,11.023076923076925,CS,l2
2020-03-04 11:00:00,11,9.499358974358975,CS,l2
2020-03-04 12:00:00,12,9.255128205128205,CS,l2
2020-03-04 13:00:00,13,8.820512820512821,CS,l2
2020-03-04 14:00:00,14,8.716666666666667,CS,l2
2020-03-04 15:00:00,15,9.24871794871795,CS,l2
2020-03-04 16:00:00,16,9.576923076923077,CS,l2
2020-03-04 17:00:00,17,9.933333333333334,CS,l2
2020-03-04 18:00:00,18,11.925,CS,l2
2020-03-04 19:00:00,19,12.7724358974359,CS,l2
2020-03-04 20:00:00,20,12.637820512820515,CS,l2
2020-03-04 21:00:00,21,12.283333333333333,CS,l2
2020-03-04 22:00:00,22,12.433974358974357,CS,l2
2020-03-04 23:00:00,23,12.183333333333334,CS,l2
2020-03-05 00:00:00,0,11.345512820512822,CS,l2
2020-03-05 01:00:00,1,10.632692307692308,CS,l2
2020-03-05 02:00:00,2,10.291666666666668,CS,l2
2020-03-05 03:00:00,3,9.846153846153847,CS,l2
2020-03-05 04:00:00,4,9.382692307692308,CS,l2
2020-03-05 05:00:00,5,9.27051282051282,CS,l2
2020-03-05 06:00:00,6,9.230128205128207,CS,l2
2020-03-05 07:00:00,7,10.533974358974358,CS,l2
2020-03-05 08:00:00,8,11.24871794871795,CS,l2
2020-03-05 09:00:00,9,10.925,CS,l2
2020-03-05 10:00:00,10,9.931410256410258,CS,l2
2020-03-05 11:00:00,11,9.311538461538461,CS,l2
2020-03-05 12:00:00,12,8.50128205128205,CS,l2
2020-03-05 13:00:00,13,7.773076923076923,CS,l2
2020-03-05 14:00:00,14,7.292948717948718,CS,l2
2020-03-05 15:00:00,15,7.696794871794872,CS,l2
2020-03-05 16:00:00,16,8.294871794871794,CS,l2
2020-03-05 17:00:00,17,8.786538461538461,CS,l2
2020-03-05 18:00:00,18,9.930128205128206,CS,l2
2020-03-05 19:00:00,19,12.282051282051283,CS,l2
2020-03-05 20:00:00,20,12.373076923076923,CS,l2
2020-03-05 21:00:00,21,12.732692307692307,CS,l2
2020-03-05 22:00:00,22,12.064102564102562,CS,l2
2020-03-05 23:00:00,23,12.226282051282052,CS,l2
2020-03-06 00:00:00,0,12.64423076923077,CS,l2
2020-03-06 01:00:00,1,11.838461538461539,CS,l2
2020-03-06 02:00:00,2,11.014102564102565,CS,l2
2020-03-06 03:00:00,3,10.594871794871796,CS,l2
2020-03-06 04:00:00,4,10.169871794871794,CS,l2
2020-03-06 05:00:00,5,10.326282051282051,CS,l2
2020-03-06 06:00:00,6,10.580769230769231,CS,l2
2020-03-06 07:00:00,7,11.380128205128205,CS,l2
2020-03-06 08:00:00,8,12.787179487179488,CS,l2
2020-03-06 09:00:00,9,13.37051282051282,CS,l2
2020-03-06 10:00:00,10,12.964102564102564,CS,l2
2020-03-06 11:00:00,11,11.301923076923078,CS,l2
2020-03-06 12:00:00,12,10.569871794871794,CS,l2
2020-03-06 13:00:00,13,10.035897435897436,CS,l2
2020-03-06 14:00:00,14,9.505128205128205,CS,l2
2020-03-06 15:00:00,15,10.899999999999999,CS,l2
2020-03-06 16:00:00,16,11.383333333333335,CS,l2
2020-03-06 17:00:00,17,12.39679487179487,CS,l2
2020-03-06 18:00:00,18,13.531410256410256,CS,l2
2020-03-06 19:00:00,19,14.846153846153847,CS,l2
2020-03-06 20:00:00,20,15.23205128205128,CS,l2
2020-03-06 21:00:00,21,15.612179487179487,CS,l2
2020-03-06 22:00:00,22,15.3,CS,l2
2020-03-06 23:00:00,23,15.226923076923075,CS,l2
2020-03-07 00:00:00,0,15.946794871794872,CS,l2
2020-03-07 01:00:00,1,16.007051282051282,CS,l2
2020-03-07 02:00:00,2,15.564102564102566,CS,l2
2020-03-07 03:00:00,3,15.062179487179488,CS,l2
2020-03-07 04:00:00,4,14.125,CS,l2
2020-03-07 05:00:00,5,13.455769230769231,CS,l2
2020-03-07 06:00:00,6,13.430128205128206,CS,l2
2020-03-07 07:00:00,7,13.828846153846154,CS,l2
2020-03-07 08:00:00,8,13.960256410256411,CS,l2
2020-03-07 09:00:00,9,13.637820512820513,CS,l2
2020-03-07 10:00:00,10,13.540384615384616,CS,l2
2020-03-07 11:00:00,11,13.241666666666665,CS,l2
2020-03-07 12:00:00,12,12.405128205128204,CS,l2
2020-03-07 13:00:00,13,10.911538461538461,CS,l2
2020-03-07 14:00:00,14,11.107692307692307,CS,l2
2020-03-07 15:00:00,15,11.468589743589744,CS,l2
2020-03-07 16:00:00,16,11.612820512820512,CS,l2
2020-03-07 17:00:00,17,11.978846153846153,CS,l2
2020-03-07 18:00:00,18,13.496794871794872,CS,l2
2020-03-07 19:00:00,19,14.948717948717949,CS,l2
2020-03-07 20:00:00,20,16.531410256410258,CS,l2
2020-03-07 21:00:00,21,17.59423076923077,CS,l2
2020-03-07 22:00:00,22,17.464102564102564,CS,l2
2020-03-07 23:00:00,23,16.992307692307694,CS,l2
2020-03-08 00:00:00,0,16.550641025641024,CS,l2
2020-03-08 01:00:00,1,16.22820512820513,CS,l2
2020-03-08 02:00:00,2,15.660256410256409,CS,l2
2020-03-08 03:00:00,3,14.153846153846153,CS,l2
2020-03-08 04:00:00,4,13.632051282051282,CS,l2
2020-03-08 05:00:00,5,12.37948717948718,CS,l2
2020-03-08 06:00:00,6,11.174358974358974,CS,l2
2020-03-08 07:00:00,7,11.221794871794872,CS,l2
2020-03-08 08:00:00,8,12.100000000000001,CS,l2
2020-03-08 09:00:00,9,12.040384615384616,CS,l2
2020-03-08 10:00:00,10,12.006410256410255,CS,l2
2020-03-08 11:00:00,11,12.332692307692307,CS,l2
2020-03-08 12:00:00,12,12.62628205128205,CS,l2
2020-03-08 13:00:00,13,11.895512820512819,CS,l2
2020-03-08 14:00:00,14,10.395512820512819,CS,l2
2020-03-08 15:00:00,15,9.780128205128205,CS,l2
2020-03-08 16:00:00,16,10.55448717948718,CS,l2
2020-03-08 17:00:00,17,11.666666666666666,CS,l2
2020-03-08 18:00:00,18,13.364102564102565,CS,l2
2020-03-08 19:00:00,19,15.105128205128207,CS,l2
2020-03-08 20:00:00,20,14.65576923076923,CS,l2
2020-03-08 21:00:00,21,13.499358974358975,CS,l2
2020-03-08 22:00:00,22,12.310256410256411,CS,l2
2020-03-08 23:00:00,23,11.978846153846153,CS,l2
2020-03-09 00:00:00,0,10.947435897435897,CS,l2
2020-03-09 01:00:00,1,9.628846153846153,CS,l2
2020-03-09 02:00:00,2,8.382051282051282,CS,l2
2020-03-09 03:00:00,3,7.828205128205128,CS,l2
2020-03-09 04:00:00,4,8.044871794871794,CS,l2
2020-03-09 05:00:00,5,8.00897435897436,CS,l2
2020-03-09 06:00:00,6,7.977564102564102,CS,l2
2020-03-09 07:00:00,7,8.53076923076923,CS,l2
2020-03-09 08:00:00,8,10.453846153846154,CS,l2
2020-03-09 09:00:00,9,13.003205128205128,CS,l2
2020-03-09 10:00:00,10,13.36923076923077,CS,l2
2020-03-09 11:00:00,11,12.50576923076923,CS,l2
2020-03-09 12:00:00,12,11.562179487179488,CS,l2
2020-03-09 13:00:00,13,10.297435897435898,CS,l2
2020-03-09 14:00:00,14,10.110897435897435,CS,l2
2020-03-09 15:00:00,15,10.689743589743589,CS,l2
2020-03-09 16:00:00,16,10.70448717948718,CS,l2
2020-03-09 17:00:00,17,10.723076923076924,CS,l2
2020-03-09 18:00:00,18,10.962179487179487,CS,l2
2020-03-09 19:00:00,19,11.838461538461539,CS,l2
2020-03-09 20:00:00,20,11.714102564102564,CS,l2
2020-03-09 21:00:00,21,11.397435897435896,CS,l2
2020-03-09 22:00:00,22,10.806410256410258,CS,l2
2020-03-09 23:00:00,23,9.432692307692308,CS,l2
2020-03-10 00:00:00,0,8.652564102564103,CS,l2
2020-03-10 01:00:00,1,8.221794871794872,CS,l2
2020-03-10 02:00:00,2,7.480128205128206,CS,l2
2020-03-10 03:00:00,3,6.575641025641025,CS,l2
2020-03-10 04:00:00,4,6.696794871794872,CS,l2
2020-03-10 05:00:00,5,6.681410256410256,CS,l2
2020-03-10 06:00:00,6,7.112179487179488,CS,l2
2020-03-10 07:00:00,7,8.294230769230769,CS,l2
2020-03-10 08:00:00,8,10.2275641025641,CS,l2
2020-03-10 09:00:00,9,10.530128205128204,CS,l2
2020-03-10 10:00:00,10,9.794871794871794,CS,l2
2020-03-10 11:00:00,11,9.118589743589745,CS,l2
2020-03-10 12:00:00,12,8.584615384615384,CS,l2
2020-03-10 13:00:00,13,8.067307692307692,CS,l2
2020-03-10 14:00:00,14,7.696153846153846,CS,l2
2020-03-10 15:00:00,15,7.384615384615385,CS,l2
2020-03-10 16:00:00,16,7.791025641025641,CS,l2
2020-03-10 17:00:00,17,8.167307692307691,CS,l2
2020-03-10 18:00:00,18,9.762820512820513,CS,l2
2020-03-10 19:00:00,19,11.551282051282053,CS,l2
2020-03-10 20:00:00,20,14.863461538461538,CS,l2
2020-03-10 21:00:00,21,16.131410256410255,CS,l2
2020-03-10 22:00:00,22,18.308333333333334,CS,l2
2020-03-10 23:00:00,23,19.265384615384615,CS,l2
2020-03-11 00:00:00,0,19.271153846153847,CS,l2
2020-03-11 01:00:00,1,18.4,CS,l2
2020-03-11 02:00:00,2,17.525641025641026,CS,l2
2020-03-11 03:00:00,3,18.16794871794872,CS,l2
2020-03-11 04:00:00,4,17.86217948717949,CS,l2
2020-03-11 05:00:00,5,17.39551282051282,CS,l2
2020-03-11 06:00:00,6,16.297435897435896,CS,l2
2020-03-11 07:00:00,7,15.902564102564103,CS,l2
2020-03-11 08:00:00,8,16.506410256410255,CS,l2
2020-03-11 09:00:00,9,17.198076923076922,CS,l2
2020-03-11 10:00:00,10,16.425,CS,l2
2020-03-11 11:00:00,11,15.428205128205128,CS,l2
2020-03-11 12:00:00,12,13.697435897435897,CS,l2
