Time,Time,PM2.5,area,period
2020-02-19 15:00:00,15,16.983333333333334,CS,l1
2020-02-19 16:00:00,16,16.933333333333334,CS,l1
2020-02-19 17:00:00,17,17.666666666666668,CS,l1
2020-02-19 18:00:00,18,19.116666666666667,CS,l1
2020-02-19 19:00:00,19,20.133333333333333,CS,l1
2020-02-19 20:00:00,20,21.5,CS,l1
2020-02-19 21:00:00,21,22.78333333333333,CS,l1
2020-02-19 22:00:00,22,23.53333333333333,CS,l1
2020-02-19 23:00:00,23,22.766666666666666,CS,l1
2020-02-20 00:00:00,0,21.96666666666667,CS,l1
2020-02-20 01:00:00,1,21.849999999999998,CS,l1
2020-02-20 02:00:00,2,23.150000000000002,CS,l1
2020-02-20 03:00:00,3,23.733333333333334,CS,l1
2020-02-20 04:00:00,4,23.633333333333336,CS,l1
2020-02-20 05:00:00,5,23.75,CS,l1
2020-02-20 06:00:00,6,24.25,CS,l1
2020-02-20 07:00:00,7,24.316666666666666,CS,l1
2020-02-20 08:00:00,8,25.349999999999998,CS,l1
2020-02-20 09:00:00,9,24.96666666666667,CS,l1
2020-02-20 10:00:00,10,23.316666666666666,CS,l1
2020-02-20 11:00:00,11,20.983333333333334,CS,l1
2020-02-20 12:00:00,12,19.266666666666666,CS,l1
2020-02-20 13:00:00,13,17.483333333333334,CS,l1
2020-02-20 14:00:00,14,16.933333333333334,CS,l1
2020-02-20 15:00:00,15,16.183333333333334,CS,l1
2020-02-20 16:00:00,16,15.383333333333333,CS,l1
2020-02-20 17:00:00,17,15.933333333333332,CS,l1
2020-02-20 18:00:00,18,16.883333333333333,CS,l1
2020-02-20 19:00:00,19,17.916666666666668,CS,l1
2020-02-20 20:00:00,20,19.583333333333332,CS,l1
2020-02-20 21:00:00,21,20.416666666666668,CS,l1
2020-02-20 22:00:00,22,17.966666666666665,CS,l1
2020-02-20 23:00:00,23,15.966666666666667,CS,l1
2020-02-21 00:00:00,0,14.616666666666667,CS,l1
2020-02-21 01:00:00,1,14.1,CS,l1
2020-02-21 02:00:00,2,13.366666666666667,CS,l1
2020-02-21 03:00:00,3,13.583333333333334,CS,l1
2020-02-21 04:00:00,4,13.433333333333332,CS,l1
2020-02-21 05:00:00,5,13.883333333333333,CS,l1
2020-02-21 06:00:00,6,13.966666666666667,CS,l1
2020-02-21 07:00:00,7,15.0,CS,l1
2020-02-21 08:00:00,8,15.85,CS,l1
2020-02-21 09:00:00,9,15.883333333333333,CS,l1
2020-02-21 10:00:00,10,15.783333333333333,CS,l1
2020-02-21 11:00:00,11,15.666666666666666,CS,l1
2020-02-21 12:00:00,12,15.933333333333332,CS,l1
2020-02-21 13:00:00,13,16.366666666666667,CS,l1
2020-02-21 14:00:00,14,16.983333333333334,CS,l1
2020-02-21 15:00:00,15,16.733333333333334,CS,l1
2020-02-21 16:00:00,16,17.95,CS,l1
2020-02-21 17:00:00,17,18.75,CS,l1
2020-02-21 18:00:00,18,19.116666666666667,CS,l1
2020-02-21 19:00:00,19,18.966666666666665,CS,l1
2020-02-21 20:00:00,20,19.55,CS,l1
2020-02-21 21:00:00,21,19.883333333333333,CS,l1
2020-02-21 22:00:00,22,20.083333333333332,CS,l1
2020-02-21 23:00:00,23,21.033333333333335,CS,l1
2020-02-22 00:00:00,0,21.416666666666668,CS,l1
2020-02-22 01:00:00,1,22.46666666666667,CS,l1
2020-02-22 02:00:00,2,22.333333333333332,CS,l1
2020-02-22 03:00:00,3,22.666666666666668,CS,l1
2020-02-22 04:00:00,4,23.583333333333332,CS,l1
2020-02-22 05:00:00,5,24.45,CS,l1
2020-02-22 06:00:00,6,24.233333333333334,CS,l1
2020-02-22 07:00:00,7,23.883333333333336,CS,l1
2020-02-22 08:00:00,8,24.166666666666668,CS,l1
2020-02-22 09:00:00,9,24.96666666666667,CS,l1
2020-02-22 10:00:00,10,24.916666666666668,CS,l1
2020-02-22 11:00:00,11,24.933333333333334,CS,l1
2020-02-22 12:00:00,12,24.78333333333333,CS,l1
2020-02-22 13:00:00,13,23.983333333333334,CS,l1
2020-02-22 14:00:00,14,23.333333333333332,CS,l1
2020-02-22 15:00:00,15,24.166666666666668,CS,l1
2020-02-22 16:00:00,16,25.916666666666668,CS,l1
2020-02-22 17:00:00,17,27.21666666666667,CS,l1
2020-02-22 18:00:00,18,29.916666666666668,CS,l1
2020-02-22 19:00:00,19,32.6,CS,l1
2020-02-22 20:00:00,20,34.56666666666667,CS,l1
2020-02-22 21:00:00,21,35.166666666666664,CS,l1
2020-02-22 22:00:00,22,34.35,CS,l1
2020-02-22 23:00:00,23,32.28333333333333,CS,l1
2020-02-23 00:00:00,0,30.0,CS,l1
2020-02-23 01:00:00,1,29.233333333333334,CS,l1
2020-02-23 02:00:00,2,28.099999999999998,CS,l1
2020-02-23 03:00:00,3,27.599999999999998,CS,l1
2020-02-23 04:00:00,4,26.983333333333334,CS,l1
2020-02-23 05:00:00,5,26.96666666666667,CS,l1
2020-02-23 06:00:00,6,26.266666666666666,CS,l1
2020-02-23 07:00:00,7,25.766666666666666,CS,l1
2020-02-23 08:00:00,8,26.766666666666666,CS,l1
2020-02-23 09:00:00,9,27.333333333333332,CS,l1
2020-02-23 10:00:00,10,29.616666666666664,CS,l1
2020-02-23 11:00:00,11,31.416666666666668,CS,l1
2020-02-23 12:00:00,12,32.0,CS,l1
2020-02-23 13:00:00,13,31.483333333333334,CS,l1
2020-02-23 14:00:00,14,30.366666666666664,CS,l1
2020-02-23 15:00:00,15,29.349999999999998,CS,l1
2020-02-23 16:00:00,16,28.2,CS,l1
2020-02-23 17:00:00,17,27.25,CS,l1
2020-02-23 18:00:00,18,29.0,CS,l1
2020-02-23 19:00:00,19,29.883333333333336,CS,l1
2020-02-23 20:00:00,20,30.05,CS,l1
2020-02-23 21:00:00,21,30.849999999999998,CS,l1
2020-02-23 22:00:00,22,30.983333333333334,CS,l1
2020-02-23 23:00:00,23,31.066666666666666,CS,l1
2020-02-24 00:00:00,0,30.616666666666664,CS,l1
2020-02-24 01:00:00,1,30.133333333333336,CS,l1
2020-02-24 02:00:00,2,30.816666666666666,CS,l1
2020-02-24 03:00:00,3,30.8,CS,l1
2020-02-24 04:00:00,4,30.133333333333336,CS,l1
2020-02-24 05:00:00,5,30.133333333333336,CS,l1
2020-02-24 06:00:00,6,30.316666666666666,CS,l1
2020-02-24 07:00:00,7,31.099999999999998,CS,l1
2020-02-24 08:00:00,8,31.400000000000002,CS,l1
2020-02-24 09:00:00,9,32.13333333333333,CS,l1
2020-02-24 10:00:00,10,32.050000000000004,CS,l1
2020-02-24 11:00:00,11,30.516666666666666,CS,l1
2020-02-24 12:00:00,12,27.55,CS,l1
2020-02-24 13:00:00,13,23.883333333333336,CS,l1
2020-02-24 14:00:00,14,22.55,CS,l1
2020-02-24 15:00:00,15,22.46666666666667,CS,l1
2020-02-24 16:00:00,16,21.116666666666667,CS,l1
2020-02-24 17:00:00,17,20.283333333333335,CS,l1
2020-02-24 18:00:00,18,20.316666666666666,CS,l1
2020-02-24 19:00:00,19,20.75,CS,l1
2020-02-24 20:00:00,20,22.266666666666666,CS,l1
2020-02-24 21:00:00,21,23.133333333333336,CS,l1
2020-02-24 22:00:00,22,24.599999999999998,CS,l1
2020-02-24 23:00:00,23,25.599999999999998,CS,l1
2020-02-25 00:00:00,0,26.45,CS,l1
2020-02-25 01:00:00,1,26.5,CS,l1
2020-02-25 02:00:00,2,27.03333333333333,CS,l1
2020-02-25 03:00:00,3,26.983333333333334,CS,l1
2020-02-25 04:00:00,4,26.583333333333332,CS,l1
2020-02-25 05:00:00,5,26.45,CS,l1
2020-02-25 06:00:00,6,26.766666666666666,CS,l1
2020-02-25 07:00:00,7,27.266666666666666,CS,l1
2020-02-25 08:00:00,8,28.03333333333333,CS,l1
2020-02-25 09:00:00,9,28.849999999999998,CS,l1
2020-02-25 10:00:00,10,27.71666666666667,CS,l1
2020-02-25 11:00:00,11,25.566666666666666,CS,l1
2020-02-25 12:00:00,12,23.75,CS,l1
2020-02-25 13:00:00,13,21.066666666666666,CS,l1
2020-02-25 14:00:00,14,20.033333333333335,CS,l1
2020-02-25 15:00:00,15,20.45,CS,l1
2020-02-25 16:00:00,16,21.400000000000002,CS,l1
2020-02-25 17:00:00,17,21.033333333333335,CS,l1
2020-02-25 18:00:00,18,21.616666666666664,CS,l1
2020-02-25 19:00:00,19,23.150000000000002,CS,l1
2020-02-25 20:00:00,20,25.5,CS,l1
2020-02-25 21:00:00,21,25.5,CS,l1
2020-02-25 22:00:00,22,26.233333333333334,CS,l1
2020-02-25 23:00:00,23,26.8,CS,l1
2020-02-26 00:00:00,0,28.3,CS,l1
2020-01-24 00:00:00,0,19.022435897435898,CS,l1
2020-01-24 01:00:00,1,18.807692307692307,CS,l1
2020-01-24 02:00:00,2,18.9,CS,l1
2020-01-24 03:00:00,3,18.87820512820513,CS,l1
2020-01-24 04:00:00,4,17.254487179487178,CS,l1
2020-01-24 05:00:00,5,16.323076923076922,CS,l1
2020-01-24 06:00:00,6,16.327564102564104,CS,l1
2020-01-24 07:00:00,7,16.70576923076923,CS,l1
2020-01-24 08:00:00,8,15.571794871794872,CS,l1
2020-01-24 09:00:00,9,14.538461538461538,CS,l1
2020-01-24 10:00:00,10,15.973076923076924,CS,l1
2020-01-24 11:00:00,11,17.691025641025643,CS,l1
2020-01-24 12:00:00,12,18.442307692307693,CS,l1
2020-01-24 13:00:00,13,18.442307692307693,CS,l1
2020-01-24 14:00:00,14,16.90448717948718,CS,l1
2020-01-24 15:00:00,15,15.36602564102564,CS,l1
2020-01-24 16:00:00,16,15.858333333333333,CS,l1
2020-01-24 17:00:00,17,18.643589743589743,CS,l1
2020-01-24 18:00:00,18,19.665384615384617,CS,l1
2020-01-24 19:00:00,19,19.76025641025641,CS,l1
2020-01-24 20:00:00,20,21.068589743589744,CS,l1
2020-01-24 21:00:00,21,20.174358974358974,CS,l1
2020-01-24 22:00:00,22,20.92115384615385,CS,l1
2020-01-24 23:00:00,23,21.077564102564104,CS,l1
2020-01-25 00:00:00,0,21.307051282051283,CS,l1
2020-01-25 01:00:00,1,33.08589743589744,CS,l1
2020-01-25 02:00:00,2,25.201923076923077,CS,l1
2020-01-25 03:00:00,3,28.142307692307693,CS,l1
2020-01-25 04:00:00,4,28.803846153846152,CS,l1
2020-01-25 05:00:00,5,27.317307692307693,CS,l1
2020-01-25 06:00:00,6,24.602564102564106,CS,l1
2020-01-25 07:00:00,7,23.38782051282051,CS,l1
2020-01-25 08:00:00,8,22.22435897435897,CS,l1
2020-01-25 09:00:00,9,22.0,CS,l1
2020-01-25 10:00:00,10,20.856410256410257,CS,l1
2020-01-25 11:00:00,11,19.98076923076923,CS,l1
2020-01-25 12:00:00,12,20.71282051282051,CS,l1
2020-01-25 13:00:00,13,19.615384615384617,CS,l1
2020-01-25 14:00:00,14,17.890384615384615,CS,l1
2020-01-25 15:00:00,15,15.32948717948718,CS,l1
2020-01-25 16:00:00,16,13.569871794871794,CS,l1
2020-01-25 17:00:00,17,13.25128205128205,CS,l1
2020-01-25 18:00:00,18,13.867948717948718,CS,l1
2020-01-25 19:00:00,19,13.445512820512821,CS,l1
2020-01-25 20:00:00,20,13.473076923076924,CS,l1
2020-01-25 21:00:00,21,13.755128205128205,CS,l1
2020-01-25 22:00:00,22,13.860897435897435,CS,l1
2020-01-25 23:00:00,23,12.358333333333333,CS,l1
2020-01-26 00:00:00,0,10.381410256410255,CS,l1
2020-01-26 01:00:00,1,9.916666666666668,CS,l1
2020-01-26 02:00:00,2,10.037179487179488,CS,l1
2020-01-26 03:00:00,3,9.955128205128204,CS,l1
2020-01-26 04:00:00,4,9.296794871794871,CS,l1
2020-01-26 05:00:00,5,8.841666666666667,CS,l1
2020-01-26 06:00:00,6,7.837820512820513,CS,l1
2020-01-26 07:00:00,7,8.072435897435897,CS,l1
2020-01-26 08:00:00,8,9.167307692307691,CS,l1
2020-01-26 09:00:00,9,10.484615384615385,CS,l1
2020-01-26 10:00:00,10,11.959615384615384,CS,l1
2020-01-26 11:00:00,11,14.24423076923077,CS,l1
2020-01-26 12:00:00,12,14.818589743589742,CS,l1
2020-01-26 13:00:00,13,14.691025641025643,CS,l1
2020-01-26 14:00:00,14,15.348076923076924,CS,l1
2020-01-26 15:00:00,15,15.314102564102562,CS,l1
2020-01-26 16:00:00,16,15.646153846153847,CS,l1
2020-01-26 17:00:00,17,15.919871794871794,CS,l1
2020-01-26 18:00:00,18,15.878846153846155,CS,l1
2020-01-26 19:00:00,19,16.10576923076923,CS,l1
2020-01-26 20:00:00,20,15.535256410256409,CS,l1
2020-01-26 21:00:00,21,15.380128205128205,CS,l1
2020-01-26 22:00:00,22,14.561538461538463,CS,l1
2020-01-26 23:00:00,23,14.000641025641025,CS,l1
2020-01-27 00:00:00,0,13.636538461538462,CS,l1
2020-01-27 01:00:00,1,13.748076923076923,CS,l1
2020-01-27 02:00:00,2,14.331410256410257,CS,l1
2020-01-27 03:00:00,3,14.547435897435898,CS,l1
2020-01-27 04:00:00,4,14.91602564102564,CS,l1
2020-01-27 05:00:00,5,14.940384615384614,CS,l1
2020-01-27 06:00:00,6,14.79102564102564,CS,l1
2020-01-27 07:00:00,7,15.182692307692308,CS,l1
2020-01-27 08:00:00,8,16.254487179487178,CS,l1
2020-01-27 09:00:00,9,17.298076923076923,CS,l1
2020-01-27 10:00:00,10,17.727564102564102,CS,l1
2020-01-27 11:00:00,11,17.012820512820515,CS,l1
2020-01-27 12:00:00,12,17.419871794871792,CS,l1
2020-01-27 13:00:00,13,17.808333333333334,CS,l1
2020-01-27 14:00:00,14,17.012820512820515,CS,l1
2020-01-27 15:00:00,15,16.4974358974359,CS,l1
2020-01-27 16:00:00,16,15.671794871794873,CS,l1
2020-01-27 17:00:00,17,15.639102564102565,CS,l1
2020-01-27 18:00:00,18,16.285897435897436,CS,l1
2020-01-27 19:00:00,19,17.007692307692306,CS,l1
2020-01-27 20:00:00,20,16.905128205128204,CS,l1
2020-01-27 21:00:00,21,17.04294871794872,CS,l1
2020-01-27 22:00:00,22,17.053846153846152,CS,l1
2020-01-27 23:00:00,23,17.692307692307693,CS,l1
2020-01-28 00:00:00,0,17.672435897435896,CS,l1
2020-01-28 01:00:00,1,17.709615384615383,CS,l1
2020-01-28 02:00:00,2,18.175,CS,l1
2020-01-28 03:00:00,3,18.56025641025641,CS,l1
2020-01-28 04:00:00,4,18.786538461538463,CS,l1
2020-01-28 05:00:00,5,18.91217948717949,CS,l1
2020-01-28 06:00:00,6,18.742307692307694,CS,l1
2020-01-28 07:00:00,7,18.756410256410255,CS,l1
2020-01-28 08:00:00,8,19.101282051282052,CS,l1
2020-01-28 09:00:00,9,19.86474358974359,CS,l1
2020-01-28 10:00:00,10,20.63397435897436,CS,l1
2020-01-28 11:00:00,11,20.319871794871794,CS,l1
2020-01-28 12:00:00,12,19.744871794871795,CS,l1
2020-01-28 13:00:00,13,18.660897435897436,CS,l1
2020-01-28 14:00:00,14,18.044871794871792,CS,l1
2020-01-28 15:00:00,15,17.092948717948715,CS,l1
2020-01-28 16:00:00,16,16.399358974358975,CS,l1
2020-01-28 17:00:00,17,16.397435897435898,CS,l1
2020-01-28 18:00:00,18,17.278846153846153,CS,l1
2020-01-28 19:00:00,19,19.721153846153847,CS,l1
2020-01-28 20:00:00,20,20.489102564102566,CS,l1
2020-01-28 21:00:00,21,21.28846153846154,CS,l1
2020-01-28 22:00:00,22,21.380128205128205,CS,l1
2020-01-28 23:00:00,23,21.717307692307692,CS,l1
2020-01-29 00:00:00,0,22.123076923076926,CS,l1
2020-01-29 01:00:00,1,22.042307692307695,CS,l1
2020-01-29 02:00:00,2,22.359615384615385,CS,l1
2020-01-29 03:00:00,3,22.73525641025641,CS,l1
2020-01-29 04:00:00,4,22.681410256410256,CS,l1
2020-01-29 05:00:00,5,22.158333333333335,CS,l1
2020-01-29 06:00:00,6,21.53076923076923,CS,l1
2020-01-29 07:00:00,7,20.88974358974359,CS,l1
2020-01-29 08:00:00,8,21.174358974358974,CS,l1
2020-01-29 09:00:00,9,21.210897435897436,CS,l1
2020-01-29 10:00:00,10,20.504487179487178,CS,l1
2020-01-29 11:00:00,11,20.287820512820513,CS,l1
2020-01-29 12:00:00,12,19.717307692307692,CS,l1
2020-01-29 13:00:00,13,19.16602564102564,CS,l1
2020-01-29 14:00:00,14,18.34423076923077,CS,l1
2020-01-29 15:00:00,15,17.515384615384615,CS,l1
2020-01-29 16:00:00,16,16.922435897435896,CS,l1
2020-01-29 17:00:00,17,17.27051282051282,CS,l1
2020-01-29 18:00:00,18,18.79358974358974,CS,l1
2020-01-29 19:00:00,19,21.376923076923074,CS,l1
2020-01-29 20:00:00,20,24.391025641025642,CS,l1
2020-01-29 21:00:00,21,26.284615384615385,CS,l1
2020-01-29 22:00:00,22,27.701282051282053,CS,l1
2020-01-29 23:00:00,23,28.47179487179487,CS,l1
2020-01-30 00:00:00,0,28.887179487179484,CS,l1
2020-01-30 01:00:00,1,29.01923076923077,CS,l1
2020-01-30 02:00:00,2,28.726282051282052,CS,l1
2020-01-30 03:00:00,3,27.601282051282052,CS,l1
2020-01-30 04:00:00,4,26.89679487179487,CS,l1
2020-01-30 05:00:00,5,26.032051282051277,CS,l1
2020-01-30 06:00:00,6,25.314102564102566,CS,l1
2020-01-30 07:00:00,7,24.833974358974363,CS,l1
2020-01-30 08:00:00,8,24.741666666666667,CS,l1
2020-01-30 09:00:00,9,25.48974358974359,CS,l1
2020-01-30 10:00:00,10,26.420512820512823,CS,l1
2020-01-30 11:00:00,11,26.28076923076923,CS,l1
2020-01-30 12:00:00,12,26.823717948717952,CS,l1
2020-01-30 13:00:00,13,26.495512820512822,CS,l1
2020-01-30 14:00:00,14,25.082692307692305,CS,l1
2020-01-30 15:00:00,15,23.075000000000003,CS,l1
2020-01-30 16:00:00,16,22.741666666666667,CS,l1
2020-01-30 17:00:00,17,22.611538461538462,CS,l1
2020-01-30 18:00:00,18,22.678846153846152,CS,l1
2020-01-30 19:00:00,19,24.463461538461537,CS,l1
2020-01-30 20:00:00,20,26.66089743589744,CS,l1
2020-01-30 21:00:00,21,28.851282051282052,CS,l1
2020-01-30 22:00:00,22,29.90576923076923,CS,l1
2020-01-30 23:00:00,23,30.692948717948717,CS,l1
2020-01-31 00:00:00,0,30.98333333333333,CS,l1
2020-01-31 01:00:00,1,31.77820512820513,CS,l1
2020-01-31 02:00:00,2,31.541666666666664,CS,l1
2020-01-31 03:00:00,3,31.5,CS,l1
2020-01-31 04:00:00,4,31.060897435897434,CS,l1
2020-01-31 05:00:00,5,30.01794871794872,CS,l1
2020-01-31 06:00:00,6,29.608974358974358,CS,l1
2020-01-31 07:00:00,7,29.076282051282053,CS,l1
2020-01-31 08:00:00,8,29.04615384615385,CS,l1
2020-01-31 09:00:00,9,29.40576923076923,CS,l1
2020-01-31 10:00:00,10,30.14102564102564,CS,l1
2020-01-31 11:00:00,11,30.309615384615384,CS,l1
2020-01-31 12:00:00,12,29.24358974358974,CS,l1
2020-01-31 13:00:00,13,27.539102564102564,CS,l1
2020-01-31 14:00:00,14,24.91858974358974,CS,l1
2020-01-31 15:00:00,15,22.651282051282053,CS,l1
2020-01-31 16:00:00,16,20.629487179487178,CS,l1
2020-01-31 17:00:00,17,20.783333333333335,CS,l1
2020-01-31 18:00:00,18,21.121153846153845,CS,l1
2020-01-31 19:00:00,19,24.26025641025641,CS,l1
2020-01-31 20:00:00,20,26.11025641025641,CS,l1
2020-01-31 21:00:00,21,27.225641025641025,CS,l1
2020-01-31 22:00:00,22,27.91089743589744,CS,l1
2020-01-31 23:00:00,23,29.09679487179487,CS,l1
2020-02-01 00:00:00,0,29.655128205128204,CS,l1
2020-02-01 01:00:00,1,29.914743589743587,CS,l1
2020-02-01 02:00:00,2,29.1974358974359,CS,l1
2020-02-01 03:00:00,3,28.173076923076923,CS,l1
2020-02-01 04:00:00,4,27.07179487179487,CS,l1
2020-02-01 05:00:00,5,26.27692307692308,CS,l1
2020-02-01 06:00:00,6,26.433333333333334,CS,l1
2020-02-01 07:00:00,7,26.97051282051282,CS,l1
2020-02-01 08:00:00,8,26.893589743589743,CS,l1
2020-02-01 09:00:00,9,26.88525641025641,CS,l1
2020-02-01 10:00:00,10,27.601923076923075,CS,l1
2020-02-01 11:00:00,11,27.590384615384615,CS,l1
2020-02-01 12:00:00,12,26.53589743589744,CS,l1
2020-02-01 13:00:00,13,26.442307692307693,CS,l1
2020-02-01 14:00:00,14,24.817307692307693,CS,l1
2020-02-01 15:00:00,15,24.040384615384614,CS,l1
2020-02-01 16:00:00,16,24.99230769230769,CS,l1
2020-02-01 17:00:00,17,26.84935897435897,CS,l1
2020-02-01 18:00:00,18,28.74102564102564,CS,l1
2020-02-01 19:00:00,19,30.975641025641025,CS,l1
2020-02-01 20:00:00,20,33.09871794871795,CS,l1
2020-02-01 21:00:00,21,34.30064102564102,CS,l1
2020-02-01 22:00:00,22,34.97628205128205,CS,l1
2020-02-01 23:00:00,23,33.19615384615385,CS,l1
2020-02-02 00:00:00,0,32.458333333333336,CS,l1
2020-02-02 01:00:00,1,30.911538461538463,CS,l1
2020-02-02 02:00:00,2,31.662820512820513,CS,l1
2020-02-02 03:00:00,3,31.72435897435897,CS,l1
2020-02-02 04:00:00,4,31.355128205128207,CS,l1
2020-02-02 05:00:00,5,30.387179487179484,CS,l1
2020-02-02 06:00:00,6,29.93846153846154,CS,l1
2020-02-02 07:00:00,7,29.60833333333333,CS,l1
2020-02-02 08:00:00,8,29.385897435897434,CS,l1
2020-02-02 09:00:00,9,29.835897435897436,CS,l1
2020-02-02 10:00:00,10,28.748076923076926,CS,l1
2020-02-02 11:00:00,11,,CS,l1
2020-02-02 12:00:00,12,27.22948717948718,CS,l1
2020-02-02 13:00:00,13,26.289743589743587,CS,l1
2020-02-02 14:00:00,14,24.55320512820513,CS,l1
2020-02-02 15:00:00,15,23.121794871794876,CS,l1
2020-02-02 16:00:00,16,23.0801282051282,CS,l1
2020-02-02 17:00:00,17,23.10320512820513,CS,l1
2020-02-02 18:00:00,18,23.85448717948718,CS,l1
2020-02-02 19:00:00,19,25.82179487179487,CS,l1
2020-02-02 20:00:00,20,27.800641025641024,CS,l1
2020-02-02 21:00:00,21,28.634615384615383,CS,l1
2020-02-02 22:00:00,22,29.20576923076923,CS,l1
2020-02-02 23:00:00,23,29.5801282051282,CS,l1
2020-02-03 00:00:00,0,29.316666666666666,CS,l1
2020-02-03 01:00:00,1,29.258333333333333,CS,l1
2020-02-03 02:00:00,2,29.422435897435896,CS,l1
2020-02-03 03:00:00,3,29.468589743589746,CS,l1
2020-02-03 04:00:00,4,29.555128205128206,CS,l1
2020-02-03 05:00:00,5,28.18846153846154,CS,l1
2020-02-03 06:00:00,6,26.022435897435894,CS,l1
2020-02-03 07:00:00,7,24.585897435897436,CS,l1
2020-02-03 08:00:00,8,23.851282051282052,CS,l1
2020-02-03 09:00:00,9,23.22948717948718,CS,l1
2020-02-03 10:00:00,10,23.827564102564104,CS,l1
2020-02-03 11:00:00,11,24.70384615384615,CS,l1
2020-02-03 12:00:00,12,23.72948717948718,CS,l1
2020-02-03 13:00:00,13,22.566666666666666,CS,l1
2020-02-03 14:00:00,14,21.734615384615385,CS,l1
2020-02-03 15:00:00,15,20.11730769230769,CS,l1
2020-02-03 16:00:00,16,20.4275641025641,CS,l1
2020-02-03 17:00:00,17,21.175641025641024,CS,l1
2020-02-03 18:00:00,18,22.56217948717949,CS,l1
2020-02-03 19:00:00,19,24.06153846153846,CS,l1
2020-02-03 20:00:00,20,25.341666666666665,CS,l1
2020-02-03 21:00:00,21,25.896153846153844,CS,l1
2020-02-03 22:00:00,22,26.108974358974358,CS,l1
2020-02-03 23:00:00,23,26.207692307692305,CS,l1
2020-02-04 00:00:00,0,26.324358974358976,CS,l1
2020-02-04 01:00:00,1,25.325000000000003,CS,l1
2020-02-04 02:00:00,2,25.283333333333335,CS,l1
2020-02-04 03:00:00,3,25.31282051282051,CS,l1
2020-02-04 04:00:00,4,25.203205128205127,CS,l1
2020-02-04 05:00:00,5,24.733974358974358,CS,l1
2020-02-04 06:00:00,6,24.130128205128205,CS,l1
2020-02-04 07:00:00,7,23.983974358974358,CS,l1
