Time,Time,O3,area,period
2020-03-24 09:00:00,9,52.42857142857143,MG,l2
2020-03-24 10:00:00,10,76.28571428571429,MG,l2
2020-03-24 11:00:00,11,92.0,MG,l2
2020-03-24 12:00:00,12,106.42857142857143,MG,l2
2020-03-24 13:00:00,13,110.71428571428571,MG,l2
2020-03-24 14:00:00,14,117.42857142857143,MG,l2
2020-03-24 15:00:00,15,120.85714285714286,MG,l2
2020-03-24 16:00:00,16,122.57142857142857,MG,l2
2020-03-24 17:00:00,17,122.28571428571429,MG,l2
2020-03-24 18:00:00,18,118.0,MG,l2
2020-03-24 19:00:00,19,109.85714285714286,MG,l2
2020-03-24 20:00:00,20,104.57142857142857,MG,l2
2020-03-24 21:00:00,21,98.14285714285714,MG,l2
2020-03-24 22:00:00,22,87.0,MG,l2
2020-03-24 23:00:00,23,81.14285714285714,MG,l2
2020-03-25 00:00:00,0,77.0,MG,l2
2020-03-25 01:00:00,1,70.42857142857143,MG,l2
2020-03-25 02:00:00,2,67.28571428571429,MG,l2
2020-03-25 03:00:00,3,67.42857142857143,MG,l2
2020-03-25 04:00:00,4,64.14285714285714,MG,l2
2020-03-25 05:00:00,5,61.714285714285715,MG,l2
2020-03-25 06:00:00,6,56.285714285714285,MG,l2
2020-03-25 07:00:00,7,50.0,MG,l2
2020-03-25 08:00:00,8,46.0,MG,l2
2020-03-25 09:00:00,9,54.285714285714285,MG,l2
2020-03-25 10:00:00,10,74.71428571428571,MG,l2
2020-03-25 11:00:00,11,104.42857142857143,MG,l2
2020-03-25 12:00:00,12,121.57142857142857,MG,l2
2020-03-25 13:00:00,13,127.0,MG,l2
2020-03-25 14:00:00,14,122.71428571428571,MG,l2
2020-03-25 15:00:00,15,110.57142857142857,MG,l2
2020-03-25 16:00:00,16,101.85714285714286,MG,l2
2020-03-25 17:00:00,17,90.42857142857143,MG,l2
2020-03-25 18:00:00,18,86.0,MG,l2
2020-03-25 19:00:00,19,85.85714285714286,MG,l2
2020-03-25 20:00:00,20,84.0,MG,l2
2020-03-25 21:00:00,21,83.57142857142857,MG,l2
2020-03-25 22:00:00,22,78.85714285714286,MG,l2
2020-03-25 23:00:00,23,75.57142857142857,MG,l2
2020-03-26 00:00:00,0,74.85714285714286,MG,l2
2020-03-26 01:00:00,1,75.71428571428571,MG,l2
2020-03-26 02:00:00,2,73.71428571428571,MG,l2
2020-03-26 03:00:00,3,67.85714285714286,MG,l2
2020-03-26 04:00:00,4,70.57142857142857,MG,l2
2020-03-26 05:00:00,5,72.57142857142857,MG,l2
2020-03-26 06:00:00,6,71.57142857142857,MG,l2
2020-03-26 07:00:00,7,69.57142857142857,MG,l2
2020-03-26 08:00:00,8,65.71428571428571,MG,l2
2020-03-26 09:00:00,9,65.28571428571429,MG,l2
2020-03-26 10:00:00,10,67.85714285714286,MG,l2
2020-03-26 11:00:00,11,72.85714285714286,MG,l2
2020-03-26 12:00:00,12,76.0,MG,l2
2020-03-26 13:00:00,13,80.57142857142857,MG,l2
2020-03-26 14:00:00,14,81.57142857142857,MG,l2
2020-03-26 15:00:00,15,82.14285714285714,MG,l2
2020-03-26 16:00:00,16,82.57142857142857,MG,l2
2020-03-26 17:00:00,17,81.14285714285714,MG,l2
2020-03-26 18:00:00,18,78.57142857142857,MG,l2
2020-03-26 19:00:00,19,74.0,MG,l2
2020-03-26 20:00:00,20,70.14285714285714,MG,l2
2020-03-26 21:00:00,21,67.14285714285714,MG,l2
2020-03-26 22:00:00,22,63.57142857142857,MG,l2
2020-03-26 23:00:00,23,,MG,l2
2020-03-27 00:00:00,0,,MG,l2
2020-03-27 01:00:00,1,,MG,l2
2020-03-27 02:00:00,2,,MG,l2
2020-03-27 03:00:00,3,,MG,l2
2020-03-27 04:00:00,4,,MG,l2
2020-03-27 05:00:00,5,,MG,l2
2020-03-27 06:00:00,6,,MG,l2
2020-03-27 07:00:00,7,,MG,l2
2020-03-27 08:00:00,8,,MG,l2
2020-03-27 09:00:00,9,,MG,l2
2020-03-27 10:00:00,10,66.0,MG,l2
2020-03-27 11:00:00,11,76.71428571428571,MG,l2
2020-03-27 12:00:00,12,79.57142857142857,MG,l2
2020-03-27 13:00:00,13,81.71428571428571,MG,l2
2020-03-27 14:00:00,14,83.0,MG,l2
2020-03-27 15:00:00,15,82.85714285714286,MG,l2
2020-03-27 16:00:00,16,82.42857142857143,MG,l2
2020-03-27 17:00:00,17,83.0,MG,l2
2020-03-27 18:00:00,18,82.0,MG,l2
2020-03-27 19:00:00,19,77.42857142857143,MG,l2
2020-03-27 20:00:00,20,70.42857142857143,MG,l2
2020-03-27 21:00:00,21,64.57142857142857,MG,l2
2020-03-27 22:00:00,22,52.714285714285715,MG,l2
2020-03-27 23:00:00,23,44.285714285714285,MG,l2
2020-03-28 00:00:00,0,44.142857142857146,MG,l2
2020-03-28 01:00:00,1,41.285714285714285,MG,l2
2020-03-28 02:00:00,2,44.714285714285715,MG,l2
2020-03-28 03:00:00,3,41.857142857142854,MG,l2
2020-03-28 04:00:00,4,39.142857142857146,MG,l2
2020-03-28 05:00:00,5,32.857142857142854,MG,l2
2020-03-28 06:00:00,6,31.571428571428573,MG,l2
2020-03-28 07:00:00,7,31.857142857142858,MG,l2
2020-03-28 08:00:00,8,35.42857142857143,MG,l2
2020-03-28 09:00:00,9,45.857142857142854,MG,l2
2020-03-28 10:00:00,10,56.0,MG,l2
2020-03-28 11:00:00,11,66.85714285714286,MG,l2
2020-03-28 12:00:00,12,75.42857142857143,MG,l2
2020-03-28 13:00:00,13,79.0,MG,l2
2020-03-28 14:00:00,14,79.71428571428571,MG,l2
2020-03-28 15:00:00,15,80.14285714285714,MG,l2
2020-03-28 16:00:00,16,81.14285714285714,MG,l2
2020-03-28 17:00:00,17,79.14285714285714,MG,l2
2020-03-28 18:00:00,18,75.71428571428571,MG,l2
2020-03-28 19:00:00,19,69.85714285714286,MG,l2
2020-03-28 20:00:00,20,60.714285714285715,MG,l2
2020-03-28 21:00:00,21,56.714285714285715,MG,l2
2020-03-28 22:00:00,22,54.42857142857143,MG,l2
2020-03-28 23:00:00,23,54.57142857142857,MG,l2
2020-03-29 00:00:00,0,51.142857142857146,MG,l2
2020-03-29 01:00:00,1,50.142857142857146,MG,l2
2020-03-29 02:00:00,2,49.857142857142854,MG,l2
2020-03-29 03:00:00,3,48.57142857142857,MG,l2
2020-03-29 04:00:00,4,48.57142857142857,MG,l2
2020-03-29 05:00:00,5,44.714285714285715,MG,l2
2020-03-29 06:00:00,6,44.714285714285715,MG,l2
2020-03-29 07:00:00,7,43.142857142857146,MG,l2
2020-03-29 08:00:00,8,39.714285714285715,MG,l2
2020-03-29 09:00:00,9,49.285714285714285,MG,l2
2020-03-29 10:00:00,10,59.42857142857143,MG,l2
2020-03-29 11:00:00,11,67.57142857142857,MG,l2
2020-03-29 12:00:00,12,76.14285714285714,MG,l2
2020-03-29 13:00:00,13,85.14285714285714,MG,l2
2020-03-29 14:00:00,14,94.57142857142857,MG,l2
2020-03-29 15:00:00,15,102.0,MG,l2
2020-03-29 16:00:00,16,105.14285714285714,MG,l2
2020-03-29 17:00:00,17,104.71428571428571,MG,l2
2020-03-29 18:00:00,18,100.0,MG,l2
2020-03-29 19:00:00,19,91.0,MG,l2
2020-03-29 20:00:00,20,75.71428571428571,MG,l2
2020-03-29 21:00:00,21,61.57142857142857,MG,l2
2020-03-29 22:00:00,22,52.857142857142854,MG,l2
2020-03-29 23:00:00,23,45.57142857142857,MG,l2
2020-03-30 00:00:00,0,36.714285714285715,MG,l2
2020-03-30 01:00:00,1,38.42857142857143,MG,l2
2020-03-30 02:00:00,2,40.857142857142854,MG,l2
2020-03-30 03:00:00,3,35.0,MG,l2
2020-03-30 04:00:00,4,32.42857142857143,MG,l2
2020-03-30 05:00:00,5,33.42857142857143,MG,l2
2020-03-30 06:00:00,6,32.857142857142854,MG,l2
2020-03-30 07:00:00,7,30.857142857142858,MG,l2
2020-03-30 08:00:00,8,35.714285714285715,MG,l2
2020-03-30 09:00:00,9,46.285714285714285,MG,l2
2020-03-30 10:00:00,10,59.857142857142854,MG,l2
2020-03-30 11:00:00,11,78.28571428571429,MG,l2
2020-03-30 12:00:00,12,92.0,MG,l2
2020-03-30 13:00:00,13,99.28571428571429,MG,l2
2020-03-30 14:00:00,14,104.85714285714286,MG,l2
2020-03-30 15:00:00,15,106.85714285714286,MG,l2
2020-03-30 16:00:00,16,106.85714285714286,MG,l2
2020-03-30 17:00:00,17,107.14285714285714,MG,l2
2020-03-30 18:00:00,18,103.28571428571429,MG,l2
2020-03-30 19:00:00,19,95.28571428571429,MG,l2
2020-03-30 20:00:00,20,83.42857142857143,MG,l2
2020-03-30 21:00:00,21,75.57142857142857,MG,l2
2020-03-30 22:00:00,22,67.85714285714286,MG,l2
2020-03-30 23:00:00,23,67.71428571428571,MG,l2
2020-03-31 00:00:00,0,66.0,MG,l2
2020-03-31 01:00:00,1,67.28571428571429,MG,l2
2020-03-31 02:00:00,2,65.28571428571429,MG,l2
2020-03-31 03:00:00,3,63.57142857142857,MG,l2
2020-03-31 04:00:00,4,61.57142857142857,MG,l2
2020-03-31 05:00:00,5,62.857142857142854,MG,l2
2020-03-31 06:00:00,6,58.142857142857146,MG,l2
2020-03-31 07:00:00,7,59.142857142857146,MG,l2
2020-03-31 08:00:00,8,59.42857142857143,MG,l2
2020-03-31 09:00:00,9,62.714285714285715,MG,l2
2020-03-31 10:00:00,10,68.85714285714286,MG,l2
2020-03-31 11:00:00,11,74.57142857142857,MG,l2
2020-03-31 12:00:00,12,78.71428571428571,MG,l2
2020-03-31 13:00:00,13,81.0,MG,l2
2020-03-31 14:00:00,14,82.57142857142857,MG,l2
2020-03-31 15:00:00,15,83.71428571428571,MG,l2
2020-03-31 16:00:00,16,84.28571428571429,MG,l2
2020-03-31 17:00:00,17,82.71428571428571,MG,l2
2020-03-31 18:00:00,18,80.0,MG,l2
2020-03-31 19:00:00,19,75.85714285714286,MG,l2
2020-03-31 20:00:00,20,72.71428571428571,MG,l2
2020-03-31 21:00:00,21,69.14285714285714,MG,l2
2020-03-31 22:00:00,22,61.42857142857143,MG,l2
2020-03-31 23:00:00,23,57.42857142857143,MG,l2
2020-04-01 00:00:00,0,57.57142857142857,MG,l2
2020-02-26 00:00:00,0,7.0,MG,l2
2020-02-26 01:00:00,1,6.551020408163265,MG,l2
2020-02-26 02:00:00,2,6.285714285714286,MG,l2
2020-02-26 03:00:00,3,6.142857142857143,MG,l2
2020-02-26 04:00:00,4,5.857142857142857,MG,l2
2020-02-26 05:00:00,5,5.530612244897959,MG,l2
2020-02-26 06:00:00,6,5.448979591836735,MG,l2
2020-02-26 07:00:00,7,5.285714285714286,MG,l2
2020-02-26 08:00:00,8,4.877551020408164,MG,l2
2020-02-26 09:00:00,9,5.530612244897959,MG,l2
2020-02-26 10:00:00,10,7.163265306122449,MG,l2
2020-02-26 11:00:00,11,8.877551020408164,MG,l2
2020-02-26 12:00:00,12,10.224489795918368,MG,l2
2020-02-26 13:00:00,13,11.10204081632653,MG,l2
2020-02-26 14:00:00,14,12.020408163265305,MG,l2
2020-02-26 15:00:00,15,12.36734693877551,MG,l2
2020-02-26 16:00:00,16,12.326530612244898,MG,l2
2020-02-26 17:00:00,17,12.061224489795919,MG,l2
2020-02-26 18:00:00,18,10.938775510204081,MG,l2
2020-02-26 19:00:00,19,9.489795918367347,MG,l2
2020-02-26 20:00:00,20,8.224489795918368,MG,l2
2020-02-26 21:00:00,21,7.693877551020408,MG,l2
2020-02-26 22:00:00,22,6.775510204081633,MG,l2
2020-02-26 23:00:00,23,6.244897959183674,MG,l2
2020-02-27 00:00:00,0,5.36734693877551,MG,l2
2020-02-27 01:00:00,1,5.0,MG,l2
2020-02-27 02:00:00,2,5.326530612244897,MG,l2
2020-02-27 03:00:00,3,5.755102040816326,MG,l2
2020-02-27 04:00:00,4,5.387755102040816,MG,l2
2020-02-27 05:00:00,5,5.326530612244897,MG,l2
2020-02-27 06:00:00,6,4.387755102040816,MG,l2
2020-02-27 07:00:00,7,4.469387755102041,MG,l2
2020-02-27 08:00:00,8,4.081632653061225,MG,l2
2020-02-27 09:00:00,9,4.673469387755103,MG,l2
2020-02-27 10:00:00,10,6.142857142857143,MG,l2
2020-02-27 11:00:00,11,8.224489795918368,MG,l2
2020-02-27 12:00:00,12,9.979591836734695,MG,l2
2020-02-27 13:00:00,13,11.73469387755102,MG,l2
2020-02-27 14:00:00,14,12.122448979591837,MG,l2
2020-02-27 15:00:00,15,12.244897959183673,MG,l2
2020-02-27 16:00:00,16,12.408163265306124,MG,l2
2020-02-27 17:00:00,17,12.142857142857142,MG,l2
2020-02-27 18:00:00,18,11.26530612244898,MG,l2
2020-02-27 19:00:00,19,10.142857142857142,MG,l2
2020-02-27 20:00:00,20,9.244897959183673,MG,l2
2020-02-27 21:00:00,21,8.46938775510204,MG,l2
2020-02-27 22:00:00,22,8.040816326530612,MG,l2
2020-02-27 23:00:00,23,7.775510204081633,MG,l2
2020-02-28 00:00:00,0,7.448979591836735,MG,l2
2020-02-28 01:00:00,1,7.5102040816326525,MG,l2
2020-02-28 02:00:00,2,7.387755102040816,MG,l2
2020-02-28 03:00:00,3,7.244897959183674,MG,l2
2020-02-28 04:00:00,4,,MG,l2
2020-02-28 05:00:00,5,,MG,l2
2020-02-28 06:00:00,6,,MG,l2
2020-02-28 07:00:00,7,,MG,l2
2020-02-28 08:00:00,8,,MG,l2
2020-02-28 09:00:00,9,,MG,l2
2020-02-28 10:00:00,10,6.571428571428571,MG,l2
2020-02-28 11:00:00,11,7.836734693877551,MG,l2
2020-02-28 12:00:00,12,9.020408163265307,MG,l2
2020-02-28 13:00:00,13,10.571428571428571,MG,l2
2020-02-28 14:00:00,14,11.693877551020408,MG,l2
2020-02-28 15:00:00,15,12.326530612244898,MG,l2
2020-02-28 16:00:00,16,12.816326530612244,MG,l2
2020-02-28 17:00:00,17,12.755102040816327,MG,l2
2020-02-28 18:00:00,18,12.0,MG,l2
2020-02-28 19:00:00,19,10.714285714285714,MG,l2
2020-02-28 20:00:00,20,9.469387755102042,MG,l2
2020-02-28 21:00:00,21,8.0,MG,l2
2020-02-28 22:00:00,22,6.857142857142857,MG,l2
2020-02-28 23:00:00,23,7.081632653061225,MG,l2
2020-02-29 00:00:00,0,7.040816326530612,MG,l2
2020-02-29 01:00:00,1,6.816326530612245,MG,l2
2020-02-29 02:00:00,2,6.714285714285714,MG,l2
2020-02-29 03:00:00,3,6.224489795918367,MG,l2
2020-02-29 04:00:00,4,6.040816326530612,MG,l2
2020-02-29 05:00:00,5,6.244897959183674,MG,l2
2020-02-29 06:00:00,6,6.591836734693878,MG,l2
2020-02-29 07:00:00,7,6.571428571428571,MG,l2
2020-02-29 08:00:00,8,6.346938775510204,MG,l2
2020-02-29 09:00:00,9,6.795918367346938,MG,l2
2020-02-29 10:00:00,10,8.122448979591836,MG,l2
2020-02-29 11:00:00,11,9.408163265306124,MG,l2
2020-02-29 12:00:00,12,10.10204081632653,MG,l2
2020-02-29 13:00:00,13,10.755102040816327,MG,l2
2020-02-29 14:00:00,14,11.306122448979592,MG,l2
2020-02-29 15:00:00,15,11.63265306122449,MG,l2
2020-02-29 16:00:00,16,11.530612244897958,MG,l2
2020-02-29 17:00:00,17,11.36734693877551,MG,l2
2020-02-29 18:00:00,18,10.612244897959185,MG,l2
2020-02-29 19:00:00,19,10.040816326530614,MG,l2
2020-02-29 20:00:00,20,9.857142857142858,MG,l2
2020-02-29 21:00:00,21,9.877551020408163,MG,l2
2020-02-29 22:00:00,22,9.877551020408163,MG,l2
2020-02-29 23:00:00,23,9.551020408163266,MG,l2
2020-03-01 00:00:00,0,9.306122448979592,MG,l2
2020-03-01 01:00:00,1,9.285714285714286,MG,l2
2020-03-01 02:00:00,2,8.959183673469388,MG,l2
2020-03-01 03:00:00,3,8.918367346938776,MG,l2
2020-03-01 04:00:00,4,9.122448979591836,MG,l2
2020-03-01 05:00:00,5,9.020408163265307,MG,l2
2020-03-01 06:00:00,6,8.816326530612246,MG,l2
2020-03-01 07:00:00,7,8.46938775510204,MG,l2
2020-03-01 08:00:00,8,8.020408163265307,MG,l2
2020-03-01 09:00:00,9,8.63265306122449,MG,l2
2020-03-01 10:00:00,10,9.795918367346939,MG,l2
2020-03-01 11:00:00,11,10.673469387755102,MG,l2
2020-03-01 12:00:00,12,10.918367346938776,MG,l2
2020-03-01 13:00:00,13,11.10204081632653,MG,l2
2020-03-01 14:00:00,14,11.285714285714286,MG,l2
2020-03-01 15:00:00,15,11.36734693877551,MG,l2
2020-03-01 16:00:00,16,11.469387755102042,MG,l2
2020-03-01 17:00:00,17,11.571428571428571,MG,l2
2020-03-01 18:00:00,18,10.979591836734695,MG,l2
2020-03-01 19:00:00,19,10.0,MG,l2
2020-03-01 20:00:00,20,8.489795918367347,MG,l2
2020-03-01 21:00:00,21,7.040816326530612,MG,l2
2020-03-01 22:00:00,22,5.857142857142857,MG,l2
2020-03-01 23:00:00,23,5.285714285714286,MG,l2
2020-03-02 00:00:00,0,4.734693877551021,MG,l2
2020-03-02 01:00:00,1,4.428571428571429,MG,l2
2020-03-02 02:00:00,2,4.326530612244897,MG,l2
2020-03-02 03:00:00,3,4.469387755102041,MG,l2
2020-03-02 04:00:00,4,4.612244897959184,MG,l2
2020-03-02 05:00:00,5,5.0,MG,l2
2020-03-02 06:00:00,6,5.551020408163265,MG,l2
2020-03-02 07:00:00,7,5.408163265306122,MG,l2
2020-03-02 08:00:00,8,4.775510204081633,MG,l2
2020-03-02 09:00:00,9,5.836734693877551,MG,l2
2020-03-02 10:00:00,10,7.8979591836734695,MG,l2
2020-03-02 11:00:00,11,9.306122448979592,MG,l2
2020-03-02 12:00:00,12,10.36734693877551,MG,l2
2020-03-02 13:00:00,13,11.36734693877551,MG,l2
2020-03-02 14:00:00,14,11.775510204081632,MG,l2
2020-03-02 15:00:00,15,12.142857142857142,MG,l2
2020-03-02 16:00:00,16,12.040816326530614,MG,l2
2020-03-02 17:00:00,17,12.081632653061224,MG,l2
2020-03-02 18:00:00,18,11.448979591836734,MG,l2
2020-03-02 19:00:00,19,10.83673469387755,MG,l2
2020-03-02 20:00:00,20,10.346938775510205,MG,l2
2020-03-02 21:00:00,21,10.26530612244898,MG,l2
2020-03-02 22:00:00,22,10.26530612244898,MG,l2
2020-03-02 23:00:00,23,10.224489795918368,MG,l2
2020-03-03 00:00:00,0,10.10204081632653,MG,l2
2020-03-03 01:00:00,1,9.877551020408163,MG,l2
2020-03-03 02:00:00,2,9.755102040816327,MG,l2
2020-03-03 03:00:00,3,9.857142857142858,MG,l2
2020-03-03 04:00:00,4,9.83673469387755,MG,l2
2020-03-03 05:00:00,5,9.918367346938776,MG,l2
2020-03-03 06:00:00,6,10.142857142857142,MG,l2
2020-03-03 07:00:00,7,9.959183673469386,MG,l2
2020-03-03 08:00:00,8,9.469387755102042,MG,l2
2020-03-03 09:00:00,9,9.775510204081632,MG,l2
2020-03-03 10:00:00,10,10.387755102040815,MG,l2
2020-03-03 11:00:00,11,11.081632653061224,MG,l2
2020-03-03 12:00:00,12,11.285714285714286,MG,l2
2020-03-03 13:00:00,13,11.591836734693876,MG,l2
2020-03-03 14:00:00,14,11.918367346938776,MG,l2
2020-03-03 15:00:00,15,11.857142857142858,MG,l2
2020-03-03 16:00:00,16,11.795918367346939,MG,l2
2020-03-03 17:00:00,17,11.63265306122449,MG,l2
2020-03-03 18:00:00,18,11.285714285714286,MG,l2
2020-03-03 19:00:00,19,10.653061224489795,MG,l2
2020-03-03 20:00:00,20,10.326530612244898,MG,l2
2020-03-03 21:00:00,21,9.959183673469386,MG,l2
2020-03-03 22:00:00,22,9.10204081632653,MG,l2
2020-03-03 23:00:00,23,8.46938775510204,MG,l2
2020-03-04 00:00:00,0,8.346938775510205,MG,l2
2020-03-04 01:00:00,1,8.16326530612245,MG,l2
2020-03-04 02:00:00,2,8.142857142857142,MG,l2
2020-03-04 03:00:00,3,7.591836734693878,MG,l2
2020-03-04 04:00:00,4,7.1020408163265305,MG,l2
2020-03-04 05:00:00,5,6.714285714285714,MG,l2
2020-03-04 06:00:00,6,6.693877551020408,MG,l2
2020-03-04 07:00:00,7,5.979591836734693,MG,l2
2020-03-04 08:00:00,8,6.142857142857143,MG,l2
2020-03-04 09:00:00,9,7.673469387755103,MG,l2
2020-03-04 10:00:00,10,8.857142857142858,MG,l2
2020-03-04 11:00:00,11,9.877551020408163,MG,l2
2020-03-04 12:00:00,12,10.530612244897958,MG,l2
2020-03-04 13:00:00,13,11.204081632653061,MG,l2
2020-03-04 14:00:00,14,11.612244897959185,MG,l2
2020-03-04 15:00:00,15,11.816326530612244,MG,l2
2020-03-04 16:00:00,16,11.795918367346939,MG,l2
2020-03-04 17:00:00,17,11.918367346938776,MG,l2
2020-03-04 18:00:00,18,11.510204081632653,MG,l2
2020-03-04 19:00:00,19,10.346938775510205,MG,l2
2020-03-04 20:00:00,20,8.959183673469388,MG,l2
2020-03-04 21:00:00,21,8.224489795918368,MG,l2
2020-03-04 22:00:00,22,6.959183673469388,MG,l2
2020-03-04 23:00:00,23,6.612244897959184,MG,l2
2020-03-05 00:00:00,0,6.5102040816326525,MG,l2
2020-03-05 01:00:00,1,6.081632653061225,MG,l2
2020-03-05 02:00:00,2,6.061224489795919,MG,l2
2020-03-05 03:00:00,3,5.448979591836735,MG,l2
2020-03-05 04:00:00,4,5.183673469387755,MG,l2
2020-03-05 05:00:00,5,5.020408163265307,MG,l2
2020-03-05 06:00:00,6,4.918367346938775,MG,l2
2020-03-05 07:00:00,7,4.469387755102041,MG,l2
2020-03-05 08:00:00,8,3.857142857142857,MG,l2
2020-03-05 09:00:00,9,5.183673469387755,MG,l2
2020-03-05 10:00:00,10,7.1020408163265305,MG,l2
2020-03-05 11:00:00,11,9.142857142857142,MG,l2
2020-03-05 12:00:00,12,11.10204081632653,MG,l2
2020-03-05 13:00:00,13,12.938775510204081,MG,l2
2020-03-05 14:00:00,14,14.0,MG,l2
2020-03-05 15:00:00,15,14.530612244897958,MG,l2
2020-03-05 16:00:00,16,14.63265306122449,MG,l2
2020-03-05 17:00:00,17,14.408163265306124,MG,l2
2020-03-05 18:00:00,18,13.408163265306124,MG,l2
2020-03-05 19:00:00,19,11.489795918367347,MG,l2
2020-03-05 20:00:00,20,9.979591836734695,MG,l2
2020-03-05 21:00:00,21,8.326530612244898,MG,l2
2020-03-05 22:00:00,22,8.244897959183673,MG,l2
2020-03-05 23:00:00,23,7.693877551020408,MG,l2
2020-03-06 00:00:00,0,7.040816326530612,MG,l2
2020-03-06 01:00:00,1,6.979591836734693,MG,l2
2020-03-06 02:00:00,2,6.979591836734693,MG,l2
2020-03-06 03:00:00,3,6.877551020408164,MG,l2
2020-03-06 04:00:00,4,6.877551020408164,MG,l2
2020-03-06 05:00:00,5,6.795918367346938,MG,l2
2020-03-06 06:00:00,6,6.346938775510204,MG,l2
2020-03-06 07:00:00,7,6.244897959183674,MG,l2
2020-03-06 08:00:00,8,5.938775510204081,MG,l2
2020-03-06 09:00:00,9,6.408163265306122,MG,l2
2020-03-06 10:00:00,10,8.020408163265307,MG,l2
2020-03-06 11:00:00,11,9.16326530612245,MG,l2
2020-03-06 12:00:00,12,10.387755102040815,MG,l2
2020-03-06 13:00:00,13,11.020408163265305,MG,l2
2020-03-06 14:00:00,14,12.387755102040815,MG,l2
2020-03-06 15:00:00,15,12.73469387755102,MG,l2
2020-03-06 16:00:00,16,12.530612244897958,MG,l2
2020-03-06 17:00:00,17,11.83673469387755,MG,l2
2020-03-06 18:00:00,18,11.510204081632653,MG,l2
2020-03-06 19:00:00,19,11.020408163265305,MG,l2
2020-03-06 20:00:00,20,10.204081632653061,MG,l2
2020-03-06 21:00:00,21,9.204081632653061,MG,l2
2020-03-06 22:00:00,22,7.63265306122449,MG,l2
2020-03-06 23:00:00,23,6.816326530612245,MG,l2
2020-03-07 00:00:00,0,6.408163265306122,MG,l2
2020-03-07 01:00:00,1,5.693877551020408,MG,l2
2020-03-07 02:00:00,2,5.244897959183674,MG,l2
2020-03-07 03:00:00,3,5.040816326530612,MG,l2
2020-03-07 04:00:00,4,5.204081632653062,MG,l2
2020-03-07 05:00:00,5,4.959183673469388,MG,l2
2020-03-07 06:00:00,6,4.959183673469388,MG,l2
2020-03-07 07:00:00,7,4.755102040816326,MG,l2
2020-03-07 08:00:00,8,4.63265306122449,MG,l2
2020-03-07 09:00:00,9,5.734693877551021,MG,l2
2020-03-07 10:00:00,10,7.408163265306122,MG,l2
2020-03-07 11:00:00,11,9.183673469387756,MG,l2
2020-03-07 12:00:00,12,10.510204081632653,MG,l2
2020-03-07 13:00:00,13,11.448979591836734,MG,l2
2020-03-07 14:00:00,14,12.142857142857142,MG,l2
2020-03-07 15:00:00,15,12.428571428571429,MG,l2
2020-03-07 16:00:00,16,12.816326530612244,MG,l2
2020-03-07 17:00:00,17,12.83673469387755,MG,l2
2020-03-07 18:00:00,18,12.306122448979592,MG,l2
2020-03-07 19:00:00,19,10.693877551020408,MG,l2
2020-03-07 20:00:00,20,9.387755102040815,MG,l2
2020-03-07 21:00:00,21,8.428571428571429,MG,l2
2020-03-07 22:00:00,22,7.142857142857143,MG,l2
2020-03-07 23:00:00,23,6.448979591836735,MG,l2
2020-03-08 00:00:00,0,6.387755102040816,MG,l2
2020-03-08 01:00:00,1,5.571428571428571,MG,l2
2020-03-08 02:00:00,2,5.612244897959184,MG,l2
2020-03-08 03:00:00,3,5.36734693877551,MG,l2
2020-03-08 04:00:00,4,5.36734693877551,MG,l2
2020-03-08 05:00:00,5,5.734693877551021,MG,l2
2020-03-08 06:00:00,6,5.877551020408164,MG,l2
2020-03-08 07:00:00,7,5.469387755102041,MG,l2
2020-03-08 08:00:00,8,4.938775510204081,MG,l2
2020-03-08 09:00:00,9,5.591836734693878,MG,l2
2020-03-08 10:00:00,10,6.571428571428571,MG,l2
2020-03-08 11:00:00,11,8.020408163265307,MG,l2
2020-03-08 12:00:00,12,8.83673469387755,MG,l2
2020-03-08 13:00:00,13,9.877551020408163,MG,l2
2020-03-08 14:00:00,14,10.653061224489795,MG,l2
2020-03-08 15:00:00,15,12.020408163265305,MG,l2
2020-03-08 16:00:00,16,11.755102040816327,MG,l2
2020-03-08 17:00:00,17,11.448979591836734,MG,l2
2020-03-08 18:00:00,18,10.755102040816327,MG,l2
2020-03-08 19:00:00,19,9.591836734693876,MG,l2
2020-03-08 20:00:00,20,8.795918367346939,MG,l2
2020-03-08 21:00:00,21,8.73469387755102,MG,l2
2020-03-08 22:00:00,22,7.836734693877551,MG,l2
2020-03-08 23:00:00,23,8.244897959183673,MG,l2
2020-03-09 00:00:00,0,8.387755102040817,MG,l2
2020-03-09 01:00:00,1,8.081632653061224,MG,l2
2020-03-09 02:00:00,2,8.020408163265307,MG,l2
2020-03-09 03:00:00,3,8.306122448979592,MG,l2
2020-03-09 04:00:00,4,8.53061224489796,MG,l2
2020-03-09 05:00:00,5,8.63265306122449,MG,l2
2020-03-09 06:00:00,6,8.53061224489796,MG,l2
2020-03-09 07:00:00,7,8.510204081632653,MG,l2
2020-03-09 08:00:00,8,8.653061224489795,MG,l2
2020-03-09 09:00:00,9,9.204081632653061,MG,l2
2020-03-09 10:00:00,10,9.877551020408163,MG,l2
2020-03-09 11:00:00,11,10.510204081632653,MG,l2
2020-03-09 12:00:00,12,11.326530612244898,MG,l2
2020-03-09 13:00:00,13,11.612244897959185,MG,l2
2020-03-09 14:00:00,14,11.89795918367347,MG,l2
2020-03-09 15:00:00,15,12.10204081632653,MG,l2
2020-03-09 16:00:00,16,12.081632653061224,MG,l2
2020-03-09 17:00:00,17,12.122448979591837,MG,l2
