kind,area,period,hour,value
PM2.5,SC,l1,13,20.70837366
PM2.5,SC,l1,14,19.78719887
PM2.5,SC,l1,15,18.91012982
PM2.5,SC,l1,16,18.7908064
PM2.5,SC,l1,17,18.5847148
PM2.5,SC,l1,18,19.28462241
PM2.5,SC,l1,19,20.85053804
PM2.5,SC,l1,20,22.29769207
PM2.5,SC,l1,21,23.39651627
PM2.5,SC,l1,22,24.27583069
PM2.5,SC,l1,23,23.97753103
PM2.5,SC,l2,0,22.33331359
PM2.5,SC,l2,1,22.48365197
PM2.5,SC,l2,2,23.07377558
PM2.5,SC,l2,3,22.00202647
PM2.5,SC,l2,4,22.62197838
PM2.5,SC,l2,5,22.1267916
PM2.5,SC,l2,6,22.19246045
PM2.5,SC,l2,7,22.33962269
PM2.5,SC,l2,8,22.9913153
PM2.5,SC,l2,9,23.00118514
PM2.5,SC,l2,10,21.86770892
PM2.5,SC,l2,11,21.23876824
PM2.5,SC,l2,12,20.15537765
PM2.5,SC,l2,13,19.80850955
PM2.5,SC,l2,14,18.88236226
PM2.5,SC,l2,15,18.00250312
PM2.5,SC,l2,16,17.58567749
PM2.5,SC,l2,17,17.24276206
PM2.5,SC,l2,18,17.75228406
PM2.5,SC,l2,19,18.59309527
PM2.5,SC,l2,20,20.0477895
PM2.5,SC,l2,21,20.94108682
PM2.5,SC,l2,22,21.46699326
PM2.5,SC,l2,23,21.64107894
PM2.5,SC,l3,0,24.90100175
PM2.5,SC,l3,1,24.45690317
PM2.5,SC,l3,2,25.35574187
PM2.5,SC,l3,3,24.83107411
PM2.5,SC,l3,4,24.71022488
PM2.5,SC,l3,5,24.87548659
PM2.5,SC,l3,6,24.77746151
PM2.5,SC,l3,7,24.60119713
PM2.5,SC,l3,8,24.9168673
PM2.5,SC,l3,9,24.92791418
PM2.5,SC,l3,10,24.65322905
PM2.5,SC,l3,11,23.53154234
PM2.5,SC,l3,12,22.8651741
PM2.5,SC,l3,13,20.99328984
PM2.5,SC,l3,14,19.90803077
PM2.5,SC,l3,15,18.61088217
PM2.5,SC,l3,16,18.26439142
PM2.5,SC,l3,17,18.66268939
PM2.5,SC,l3,18,19.45642102
PM2.5,SC,l3,19,20.95052578
PM2.5,SC,l3,20,22.36659143
PM2.5,SC,l3,21,23.80889332
PM2.5,SC,l3,22,25.14596033
PM2.5,SC,l3,23,24.90557048
PM2.5,SC,pre,0,29.86459663
PM2.5,SC,pre,1,30.15627843
PM2.5,SC,pre,2,29.89531491
PM2.5,SC,pre,3,29.49797606
PM2.5,SC,pre,4,29.57132714
PM2.5,SC,pre,5,28.86723721
PM2.5,SC,pre,6,28.47669624
PM2.5,SC,pre,7,28.07050144
PM2.5,SC,pre,8,28.42722581
PM2.5,SC,pre,9,29.26310684
PM2.5,SC,pre,10,29.55706551
PM2.5,SC,pre,11,29.64641537
PM2.5,SC,pre,12,28.82524201
PM2.5,SC,pre,13,27.68979858
PM2.5,SC,pre,14,26.73137253
PM2.5,SC,pre,15,26.09149704
PM2.5,SC,pre,16,25.38652842
PM2.5,SC,pre,17,25.48379457
PM2.5,SC,pre,18,26.31618945
PM2.5,SC,pre,19,27.84908066
PM2.5,SC,pre,20,28.96956384
PM2.5,SC,pre,21,29.78738086
PM2.5,SC,pre,22,29.91443482
PM2.5,SC,pre,23,29.95838743
PM2.5,TP,l1,0,23.50040486
PM2.5,TP,l1,1,22.60074013
PM2.5,TP,l1,2,21.71345029
PM2.5,TP,l1,3,20.9647708
PM2.5,TP,l1,4,20.29414261
PM2.5,TP,l1,5,19.60101868
PM2.5,TP,l1,6,19.50949094
PM2.5,TP,l1,7,19.52302632
PM2.5,TP,l1,8,20.21619433
PM2.5,TP,l1,9,21.80701754
PM2.5,TP,l1,10,25.97489879
PM2.5,TP,l1,11,30.09797571
PM2.5,TP,l1,12,29.63903509
PM2.5,TP,l1,13,24.47680642
PM2.5,TP,l1,14,18.95673506
PM2.5,TP,l1,15,15.70804369
PM2.5,TP,l1,16,14.26819709
PM2.5,TP,l1,17,14.65321637
PM2.5,TP,l1,18,13.31052632
PM2.5,TP,l1,19,13.81885965
PM2.5,TP,l1,20,17.84377611
PM2.5,TP,l1,21,22.37165992
PM2.5,TP,l1,22,24.85668016
PM2.5,TP,l1,23,25.06477733
PM2.5,TP,l2,0,20.297239
PM2.5,TP,l2,1,19.51950998
PM2.5,TP,l2,2,18.33870968
PM2.5,TP,l2,3,18.20482456
PM2.5,TP,l2,4,17.88248639
PM2.5,TP,l2,5,17.40674054
PM2.5,TP,l2,6,17.67387218
PM2.5,TP,l2,7,18.52631579
PM2.5,TP,l2,8,19.27866541
PM2.5,TP,l2,9,20.96146617
PM2.5,TP,l2,10,24.51724138
PM2.5,TP,l2,11,26.08340767
PM2.5,TP,l2,12,22.67172168
PM2.5,TP,l2,13,18.33082707
PM2.5,TP,l2,14,15.17738791
PM2.5,TP,l2,15,14.16087388
PM2.5,TP,l2,16,14.32476077
PM2.5,TP,l2,17,14.19508009
PM2.5,TP,l2,18,14.88947368
PM2.5,TP,l2,19,15.51651187
PM2.5,TP,l2,20,17.67459514
PM2.5,TP,l2,21,19.56555863
PM2.5,TP,l2,22,20.96616541
PM2.5,TP,l2,23,20.89246824
PM2.5,TP,l3,0,20.57565789
PM2.5,TP,l3,1,19.53989813
PM2.5,TP,l3,2,18.90701754
PM2.5,TP,l3,3,17.81833616
PM2.5,TP,l3,4,17.49298246
PM2.5,TP,l3,5,16.82003396
PM2.5,TP,l3,6,16.94397284
PM2.5,TP,l3,7,17.84035088
PM2.5,TP,l3,8,20.07631579
PM2.5,TP,l3,9,23.95112782
PM2.5,TP,l3,10,27.09891107
PM2.5,TP,l3,11,25.73402256
PM2.5,TP,l3,12,20.9122807
PM2.5,TP,l3,13,17.55827068
PM2.5,TP,l3,14,17.36105263
PM2.5,TP,l3,15,17.35125858
PM2.5,TP,l3,16,17.03179825
PM2.5,TP,l3,17,17.58114035
PM2.5,TP,l3,18,19.41418764
PM2.5,TP,l3,19,19.70315789
PM2.5,TP,l3,20,20.03007519
PM2.5,TP,l3,21,21.55626134
PM2.5,TP,l3,22,22.10087719
PM2.5,TP,l3,23,21.89388795
PM2.5,TP,pre,0,34.98070175
PM2.5,TP,pre,1,33.12607099
PM2.5,TP,pre,2,31.23803828
PM2.5,TP,pre,3,30.04066986
PM2.5,TP,pre,4,30.71578947
PM2.5,TP,pre,5,29.16462668
PM2.5,TP,pre,6,27.9047619
PM2.5,TP,pre,7,27.4187643
PM2.5,TP,pre,8,29.46608187
PM2.5,TP,pre,9,33.18115055
PM2.5,TP,pre,10,38.20873206
PM2.5,TP,pre,11,44.8121175
PM2.5,TP,pre,12,45.84394125
PM2.5,TP,pre,13,40.42828947
PM2.5,TP,pre,14,33.6966759
PM2.5,TP,pre,15,27.01754386
PM2.5,TP,pre,16,23.29020468
PM2.5,TP,pre,17,21.90789474
PM2.5,TP,pre,18,22.24342105
PM2.5,TP,pre,19,25.26923077
PM2.5,TP,pre,20,28.84682861
PM2.5,TP,pre,21,32.66776316
PM2.5,TP,pre,22,35.08911483
PM2.5,TP,pre,23,35.88875598
PM2.5,YR,l1,0,21.24413619
PM2.5,YR,l1,1,20.88338643
PM2.5,YR,l1,2,21.01441256
PM2.5,YR,l1,3,20.79018077
PM2.5,YR,l1,4,20.88852246
PM2.5,YR,l1,5,20.89702406
PM2.5,YR,l1,6,20.77504981
PM2.5,YR,l1,7,21.05639046
PM2.5,YR,l1,8,21.23150422
PM2.5,YR,l1,9,21.60924526
PM2.5,YR,l1,10,21.42787943
PM2.5,YR,l1,11,21.23562585
PM2.5,YR,l1,12,20.38782902
PM2.5,YR,l1,13,19.64134053
PM2.5,YR,l1,14,18.83648837
PM2.5,YR,l1,15,18.19016368
PM2.5,YR,l1,16,18.13882734
PM2.5,YR,l1,17,18.4443578
PM2.5,YR,l1,18,19.09194258
PM2.5,YR,l1,19,20.32893615
PM2.5,YR,l1,20,21.14028733
PM2.5,YR,l1,21,21.67335387
PM2.5,YR,l1,22,21.82764168
PM2.5,YR,l1,23,21.66390585
PM2.5,YR,l2,0,17.78027786
PM2.5,YR,l2,1,17.67155595
PM2.5,YR,l2,2,17.61773762
PM2.5,YR,l2,3,17.50298885
PM2.5,YR,l2,4,17.9500681
PM2.5,YR,l2,5,17.44585094
PM2.5,YR,l2,6,17.61611127
PM2.5,YR,l2,7,17.71520936
PM2.5,YR,l2,8,17.96748357
PM2.5,YR,l2,9,17.69826552
PM2.5,YR,l2,10,17.2216085
PM2.5,YR,l2,11,16.62682342
PM2.5,YR,l2,12,16.05336171
PM2.5,YR,l2,13,15.54364842
PM2.5,YR,l2,14,15.33963819
PM2.5,YR,l2,15,15.0850848
PM2.5,YR,l2,16,14.94151383
PM2.5,YR,l2,17,14.88603397
PM2.5,YR,l2,18,15.30740472
PM2.5,YR,l2,19,15.50434628
PM2.5,YR,l2,20,16.42051718
PM2.5,YR,l2,21,16.99570835
PM2.5,YR,l2,22,17.22322044
PM2.5,YR,l2,23,17.0820057
PM2.5,YR,l3,0,22.43750207
PM2.5,YR,l3,1,20.63697941
PM2.5,YR,l3,2,20.93499352
PM2.5,YR,l3,3,20.73023602
PM2.5,YR,l3,4,21.80267316
PM2.5,YR,l3,5,21.67360312
PM2.5,YR,l3,6,22.31606265
PM2.5,YR,l3,7,24.05602443
PM2.5,YR,l3,8,24.56510579
PM2.5,YR,l3,9,24.4970416
PM2.5,YR,l3,10,23.56230377
PM2.5,YR,l3,11,21.84261474
PM2.5,YR,l3,12,21.34121724
PM2.5,YR,l3,13,20.86764216
PM2.5,YR,l3,14,19.5038148
PM2.5,YR,l3,15,18.96635509
PM2.5,YR,l3,16,19.12423238
PM2.5,YR,l3,17,20.5530236
PM2.5,YR,l3,18,20.40453088
PM2.5,YR,l3,19,20.39478565
PM2.5,YR,l3,20,22.00212381
PM2.5,YR,l3,21,22.64291156
PM2.5,YR,l3,22,23.61593472
PM2.5,YR,l3,23,22.21877027
PM2.5,YR,pre,0,32.10669015
PM2.5,YR,pre,1,32.64052595
PM2.5,YR,pre,2,32.62032159
PM2.5,YR,pre,3,32.43741299
PM2.5,YR,pre,4,31.82777704
PM2.5,YR,pre,5,32.15645649
PM2.5,YR,pre,6,31.74349212
PM2.5,YR,pre,7,31.8909282
PM2.5,YR,pre,8,32.22644421
PM2.5,YR,pre,9,33.25835891
PM2.5,YR,pre,10,34.04307689
PM2.5,YR,pre,11,34.31373024
PM2.5,YR,pre,12,33.80530009
PM2.5,YR,pre,13,32.75444363
PM2.5,YR,pre,14,31.35682142
PM2.5,YR,pre,15,30.81573997
PM2.5,YR,pre,16,30.48446046
PM2.5,YR,pre,17,30.44610113
PM2.5,YR,pre,18,31.08067186
PM2.5,YR,pre,19,32.11646033
PM2.5,YR,pre,20,32.95161927
PM2.5,YR,pre,21,33.39665977
PM2.5,YR,pre,22,33.46400176
PM2.5,YR,pre,23,33.35093527
SO2,NCP,l1,0,6.938471264
SO2,NCP,l1,1,6.862899947
SO2,NCP,l1,2,6.573133831
SO2,NCP,l1,3,6.405859714
SO2,NCP,l1,4,6.281308943
SO2,NCP,l1,5,6.23323557
SO2,NCP,l1,6,6.357958468
SO2,NCP,l1,7,6.439543466
SO2,NCP,l1,8,6.727009297
SO2,NCP,l1,9,7.45875133
SO2,NCP,l1,10,8.256951451
SO2,NCP,l1,11,8.7155599
SO2,NCP,l1,12,8.537620092
SO2,NCP,l1,13,8.101566976
SO2,NCP,l1,14,7.566917224
SO2,NCP,l1,15,7.136981018
SO2,NCP,l1,16,6.854056364
SO2,NCP,l1,17,6.541871858
SO2,NCP,l1,18,6.415790293
SO2,NCP,l1,19,6.666880903
SO2,NCP,l1,20,7.022635135
SO2,NCP,l1,21,7.221252267
SO2,NCP,l1,22,7.232788831
SO2,NCP,l1,23,7.027587159
SO2,NCP,l2,0,5.83323312
SO2,NCP,l2,1,5.811701587
SO2,NCP,l2,2,5.815359982
SO2,NCP,l2,3,5.840293107
SO2,NCP,l2,4,5.926577161
SO2,NCP,l2,5,6.070188066
SO2,NCP,l2,6,6.129815622
SO2,NCP,l2,7,6.325233615
SO2,NCP,l2,8,6.805095674
SO2,NCP,l2,9,7.295271393
SO2,NCP,l2,10,7.318538485
SO2,NCP,l2,11,7.006554313
SO2,NCP,l2,12,6.431718803
SO2,NCP,l2,13,5.885118974
SO2,NCP,l2,14,5.58679193
SO2,NCP,l2,15,5.266830952
SO2,NCP,l2,16,5.146674005
SO2,NCP,l2,17,4.981738179
SO2,NCP,l2,18,4.965487374
SO2,NCP,l2,19,5.04505444
SO2,NCP,l2,20,5.358002244
SO2,NCP,l2,21,5.601549063
SO2,NCP,l2,22,5.743788964
SO2,NCP,l2,23,5.779368917
SO2,NCP,l3,0,6.164761408
SO2,NCP,l3,1,6.323880204
SO2,NCP,l3,2,6.51682194
SO2,NCP,l3,3,6.537304257
SO2,NCP,l3,4,6.579645488
SO2,NCP,l3,5,6.703752027
SO2,NCP,l3,6,6.774997559
SO2,NCP,l3,7,7.234721724
SO2,NCP,l3,8,8.066397876
SO2,NCP,l3,9,8.393752829
SO2,NCP,l3,10,8.099092827
SO2,NCP,l3,11,7.647429368
SO2,NCP,l3,12,6.81745271
SO2,NCP,l3,13,6.105789104
SO2,NCP,l3,14,5.599031726
SO2,NCP,l3,15,5.332012714
SO2,NCP,l3,16,5.217747374
SO2,NCP,l3,17,5.19442083
SO2,NCP,l3,18,5.090815424
SO2,NCP,l3,19,5.136361905
SO2,NCP,l3,20,5.441495253
SO2,NCP,l3,21,5.66353721
SO2,NCP,l3,22,5.84960663
SO2,NCP,l3,23,6.009669382
SO2,NCP,pre,0,9.517956157
SO2,NCP,pre,1,9.252959503
SO2,NCP,pre,2,8.928681422
SO2,NCP,pre,3,8.656191987
SO2,NCP,pre,4,8.560447969
SO2,NCP,pre,5,8.438529493
SO2,NCP,pre,6,8.454778471
SO2,NCP,pre,7,8.855366247
SO2,NCP,pre,8,9.235251434
SO2,NCP,pre,9,10.05685256
SO2,NCP,pre,10,11.09012351
SO2,NCP,pre,11,11.48562207
SO2,NCP,pre,12,11.31850266
SO2,NCP,pre,13,10.68541967
SO2,NCP,pre,14,10.26869673
SO2,NCP,pre,15,9.838601643
SO2,NCP,pre,16,9.443287555
SO2,NCP,pre,17,8.9994528
SO2,NCP,pre,18,8.912331887
SO2,NCP,pre,19,9.289319028
SO2,NCP,pre,20,9.638814981
SO2,NCP,pre,21,9.971162861
SO2,NCP,pre,22,9.939891769
SO2,NCP,pre,23,9.827240905
SO2,NEC,l1,0,14.84047022
SO2,NEC,l1,1,14.60398636
SO2,NEC,l1,2,13.91371474
SO2,NEC,l1,3,13.48892098
SO2,NEC,l1,4,13.5446469
SO2,NEC,l1,5,13.75863151
SO2,NEC,l1,6,14.34417468
SO2,NEC,l1,7,15.0052698
SO2,NEC,l1,8,16.53498796
SO2,NEC,l1,9,18.49986663
SO2,NEC,l1,10,19.24357983
SO2,NEC,l1,11,18.90273855
SO2,NEC,l1,12,17.02893808
SO2,NEC,l1,13,15.36991027
SO2,NEC,l1,14,13.86597574
SO2,NEC,l1,15,13.27960836
SO2,NEC,l1,16,12.83029424
SO2,NEC,l1,17,13.06859356
SO2,NEC,l1,18,13.69375648
SO2,NEC,l1,19,14.7536262
SO2,NEC,l1,20,15.25114516
SO2,NEC,l1,21,15.20579343
SO2,NEC,l1,22,14.91462446
SO2,NEC,l1,23,14.78022927
SO2,NEC,l2,0,10.22349608
SO2,NEC,l2,1,10.2206403
SO2,NEC,l2,2,10.51860774
SO2,NEC,l2,3,10.69821341
SO2,NEC,l2,4,10.59063118
SO2,NEC,l2,5,10.93456412
SO2,NEC,l2,6,11.60547113
SO2,NEC,l2,7,12.56852395
SO2,NEC,l2,8,13.90045766
SO2,NEC,l2,9,13.65621982
SO2,NEC,l2,10,12.07656618
SO2,NEC,l2,11,10.22103329
SO2,NEC,l2,12,9.028312058
SO2,NEC,l2,13,8.216293524
SO2,NEC,l2,14,7.540979438
SO2,NEC,l2,15,7.200362809
SO2,NEC,l2,16,7.159959024
SO2,NEC,l2,17,7.531721709
SO2,NEC,l2,18,8.177809337
SO2,NEC,l2,19,9.266438923
SO2,NEC,l2,20,9.903670199
SO2,NEC,l2,21,10.19855181
SO2,NEC,l2,22,10.34311277
SO2,NEC,l2,23,10.3566354
SO2,NEC,l3,0,11.50387884
SO2,NEC,l3,1,11.89537261
SO2,NEC,l3,2,12.16561787
SO2,NEC,l3,3,12.9367945
SO2,NEC,l3,4,13.34409039
SO2,NEC,l3,5,13.4619132
SO2,NEC,l3,6,14.09822592
SO2,NEC,l3,7,15.57484406
SO2,NEC,l3,8,17.00027056
SO2,NEC,l3,9,14.66557579
SO2,NEC,l3,10,12.04636203
SO2,NEC,l3,11,9.82628918
SO2,NEC,l3,12,8.251874065
SO2,NEC,l3,13,7.526854082
SO2,NEC,l3,14,7.302902225
SO2,NEC,l3,15,7.138164479
SO2,NEC,l3,16,7.141754356
SO2,NEC,l3,17,7.306246047
SO2,NEC,l3,18,7.585784399
SO2,NEC,l3,19,8.34045052
SO2,NEC,l3,20,9.402371917
SO2,NEC,l3,21,10.10619752
SO2,NEC,l3,22,10.48175924
SO2,NEC,l3,23,11.13434391
SO2,NEC,pre,0,18.48744209
SO2,NEC,pre,1,18.39774838
SO2,NEC,pre,2,17.69049031
SO2,NEC,pre,3,18.05469764
SO2,NEC,pre,4,18.30609393
SO2,NEC,pre,5,18.67720685
SO2,NEC,pre,6,19.65369013
SO2,NEC,pre,7,21.30003081
SO2,NEC,pre,8,22.75716775
SO2,NEC,pre,9,25.17028135
SO2,NEC,pre,10,26.81289444
SO2,NEC,pre,11,26.06557082
SO2,NEC,pre,12,24.26923477
SO2,NEC,pre,13,21.84997237
SO2,NEC,pre,14,19.72188895
SO2,NEC,pre,15,18.33836967
SO2,NEC,pre,16,17.74445047
SO2,NEC,pre,17,17.62840856
SO2,NEC,pre,18,18.60224272
SO2,NEC,pre,19,19.72268583
SO2,NEC,pre,20,20.11000999
SO2,NEC,pre,21,19.50695843
SO2,NEC,pre,22,19.17710485
SO2,NEC,pre,23,18.6785775
SO2,NW,l1,0,16.14410066
SO2,NW,l1,1,16.33456633
SO2,NW,l1,2,15.45721649
SO2,NW,l1,3,14.6121134
SO2,NW,l1,4,14.33251718
SO2,NW,l1,5,14.30425258
SO2,NW,l1,6,14.31443299
SO2,NW,l1,7,15.02555842
SO2,NW,l1,8,15.97246564
SO2,NW,l1,9,17.42378472
SO2,NW,l1,10,20.87197368
SO2,NW,l1,11,24.43394737
SO2,NW,l1,12,25.12546769
SO2,NW,l1,13,23.83328901
SO2,NW,l1,14,21.56653912
SO2,NW,l1,15,19.11993127
SO2,NW,l1,16,17.63410653
SO2,NW,l1,17,16.86421821
SO2,NW,l1,18,16.71483844
SO2,NW,l1,19,16.18737113
SO2,NW,l1,20,15.21495614
SO2,NW,l1,21,15.43656463
SO2,NW,l1,22,15.921875
SO2,NW,l1,23,16.26721939
SO2,NW,l2,0,10.84308419
SO2,NW,l2,1,11.26196237
SO2,NW,l2,2,11.52575355
SO2,NW,l2,3,11.46504386
SO2,NW,l2,4,11.54696558
SO2,NW,l2,5,11.84782609
SO2,NW,l2,6,12.16799451
SO2,NW,l2,7,12.69939815
SO2,NW,l2,8,13.76643519
SO2,NW,l2,9,16.06272894
SO2,NW,l2,10,18.8697807
SO2,NW,l2,11,19.93912281
SO2,NW,l2,12,18.00636201
SO2,NW,l2,13,15.69180871
SO2,NW,l2,14,13.27006341
SO2,NW,l2,15,11.18342199
SO2,NW,l2,16,10.21192982
SO2,NW,l2,17,9.787322695
SO2,NW,l2,18,9.725724638
SO2,NW,l2,19,9.664010989
SO2,NW,l2,20,9.399358974
SO2,NW,l2,21,9.678168403
SO2,NW,l2,22,10.32282986
SO2,NW,l2,23,10.7758422
SO2,NW,l3,0,8.838734568
SO2,NW,l3,1,8.860457516
SO2,NW,l3,2,9.16625
SO2,NW,l3,3,9.404333333
SO2,NW,l3,4,9.953583333
SO2,NW,l3,5,10.13022876
SO2,NW,l3,6,10.78513072
SO2,NW,l3,7,11.1622549
SO2,NW,l3,8,12.51830065
SO2,NW,l3,9,15.20220588
SO2,NW,l3,10,16.6373366
SO2,NW,l3,11,16.08398148
SO2,NW,l3,12,13.81137153
SO2,NW,l3,13,10.77818627
SO2,NW,l3,14,9.049428105
SO2,NW,l3,15,8.21825
SO2,NW,l3,16,7.544836957
SO2,NW,l3,17,7.369858156
SO2,NW,l3,18,7.435
SO2,NW,l3,19,7.741145833
SO2,NW,l3,20,7.570333333
SO2,NW,l3,21,7.751996528
SO2,NW,l3,22,7.93375
SO2,NW,l3,23,8.8375
SO2,NW,pre,0,18.63472222
SO2,NW,pre,1,18.2875
SO2,NW,pre,2,17.89401042
SO2,NW,pre,3,17.52923177
SO2,NW,pre,4,16.67317708
SO2,NW,pre,5,16.58134328
SO2,NW,pre,6,16.58383838
SO2,NW,pre,7,17.13503788
SO2,NW,pre,8,17.89412879
SO2,NW,pre,9,19.1234375
SO2,NW,pre,10,21.15089744
SO2,NW,pre,11,23.39501263
SO2,NW,pre,12,25.41785714
SO2,NW,pre,13,25.29846154
SO2,NW,pre,14,24.68852564
SO2,NW,pre,15,23.48097015
SO2,NW,pre,16,22.53636364
SO2,NW,pre,17,21.32350746
SO2,NW,pre,18,20.83457031
SO2,NW,pre,19,19.93813131
SO2,NW,pre,20,19.50380435
SO2,NW,pre,21,18.83979469
SO2,NW,pre,22,18.76843434
SO2,NW,pre,23,18.8395202
SO2,PR,l1,0,4.394382912
SO2,PR,l1,1,4.464392235
SO2,PR,l1,2,4.317127703
SO2,PR,l1,3,4.27245307
SO2,PR,l1,4,4.282853161
SO2,PR,l1,5,4.299895081
SO2,PR,l1,6,4.286246775
SO2,PR,l1,7,4.309201714
SO2,PR,l1,8,4.440545397
SO2,PR,l1,9,4.600517957
SO2,PR,l1,10,4.801420607
SO2,PR,l1,11,4.947488426
SO2,PR,l1,12,4.869549654
SO2,PR,l1,13,4.718698555
SO2,PR,l1,14,4.573675075
SO2,PR,l1,15,4.512564656
SO2,PR,l1,16,4.459565379
SO2,PR,l1,17,4.422626314
SO2,PR,l1,18,4.373393833
SO2,PR,l1,19,4.369142047
SO2,PR,l1,20,4.39290121
SO2,PR,l1,21,4.326812572
SO2,PR,l1,22,4.339023628
SO2,PR,l1,23,4.321803975
SO2,PR,l2,0,4.755707583
SO2,PR,l2,1,4.774810932
SO2,PR,l2,2,4.805686381
SO2,PR,l2,3,4.779733928
SO2,PR,l2,4,4.790631806
SO2,PR,l2,5,4.858826112
SO2,PR,l2,6,4.908519504
SO2,PR,l2,7,4.916232483
SO2,PR,l2,8,5.095108988
SO2,PR,l2,9,5.213810014
SO2,PR,l2,10,5.284148793
SO2,PR,l2,11,5.194313253
SO2,PR,l2,12,5.133110499
SO2,PR,l2,13,4.7999123
SO2,PR,l2,14,4.639388152
SO2,PR,l2,15,4.562453438
SO2,PR,l2,16,4.550352009
SO2,PR,l2,17,4.57579465
SO2,PR,l2,18,4.6032738
SO2,PR,l2,19,4.639845473
SO2,PR,l2,20,4.630188411
SO2,PR,l2,21,4.659860509
SO2,PR,l2,22,4.694801188
SO2,PR,l2,23,4.692206204
SO2,PR,l3,0,5.54445237
SO2,PR,l3,1,5.540124613
SO2,PR,l3,2,5.469398445
SO2,PR,l3,3,5.555129505
SO2,PR,l3,4,5.584124099
SO2,PR,l3,5,5.660646006
SO2,PR,l3,6,5.666283636
SO2,PR,l3,7,5.789472869
SO2,PR,l3,8,6.217654097
SO2,PR,l3,9,6.714101059
SO2,PR,l3,10,6.791420535
SO2,PR,l3,11,6.329520918
SO2,PR,l3,12,6.240608378
SO2,PR,l3,13,5.932590926
SO2,PR,l3,14,5.781202084
SO2,PR,l3,15,5.558219195
SO2,PR,l3,16,5.51610617
SO2,PR,l3,17,5.486324926
SO2,PR,l3,18,5.487115391
SO2,PR,l3,19,5.434355722
SO2,PR,l3,20,5.503082402
SO2,PR,l3,21,5.603998094
SO2,PR,l3,22,5.539665004
SO2,PR,l3,23,5.567034342
SO2,PR,pre,0,5.239908806
SO2,PR,pre,1,5.298288158
SO2,PR,pre,2,5.396506359
SO2,PR,pre,3,5.443977529
SO2,PR,pre,4,5.534498475
SO2,PR,pre,5,5.497225034
SO2,PR,pre,6,5.67307085
SO2,PR,pre,7,5.72803256
SO2,PR,pre,8,5.718076431
SO2,PR,pre,9,5.92529363
SO2,PR,pre,10,6.192850499
SO2,PR,pre,11,5.948778173
SO2,PR,pre,12,5.804732663
SO2,PR,pre,13,5.639379989
SO2,PR,pre,14,5.32048128
SO2,PR,pre,15,5.122895322
SO2,PR,pre,16,4.985737908
SO2,PR,pre,17,4.969034144
SO2,PR,pre,18,4.961674697
SO2,PR,pre,19,4.995189357
SO2,PR,pre,20,4.966558736
SO2,PR,pre,21,5.058707946
SO2,PR,pre,22,5.086866644
SO2,PR,pre,23,5.189598078
SO2,SC,l1,0,4.040564605
SO2,SC,l1,1,4.08332278
SO2,SC,l1,2,3.929103268
SO2,SC,l1,3,3.882004303
SO2,SC,l1,4,3.84360884
SO2,SC,l1,5,3.836928241
SO2,SC,l1,6,3.852292543
SO2,SC,l1,7,3.854716512
SO2,SC,l1,8,3.979794544
SO2,SC,l1,9,4.270403234
SO2,SC,l1,10,4.650515903
SO2,SC,l1,11,4.876954214
SO2,SC,l1,12,4.797321657
SO2,SC,l1,13,4.647282469
SO2,SC,l1,14,4.442521736
SO2,SC,l1,15,4.321973434
SO2,SC,l1,16,4.184987538
SO2,SC,l1,17,4.095999893
SO2,SC,l1,18,4.127208797
SO2,SC,l1,19,4.077121392
SO2,SC,l1,20,4.16852113
SO2,SC,l1,21,4.14682455
SO2,SC,l1,22,4.116664144
SO2,SC,l1,23,4.065383626
SO2,SC,l2,0,4.784269955
SO2,SC,l2,1,4.809274049
SO2,SC,l2,2,4.812501515
SO2,SC,l2,3,4.759078264
SO2,SC,l2,4,4.895156823
SO2,SC,l2,5,4.901415787
SO2,SC,l2,6,4.945804658
SO2,SC,l2,7,5.029740751
SO2,SC,l2,8,5.250687622
SO2,SC,l2,9,5.73505226
SO2,SC,l2,10,5.923899365
SO2,SC,l2,11,5.81755904
SO2,SC,l2,12,5.517071004
SO2,SC,l2,13,5.159874248
SO2,SC,l2,14,4.896328508
SO2,SC,l2,15,4.765771737
SO2,SC,l2,16,4.597284898
SO2,SC,l2,17,4.394970921
SO2,SC,l2,18,4.354048564
SO2,SC,l2,19,4.310991909
SO2,SC,l2,20,4.409034892
SO2,SC,l2,21,4.519651727
SO2,SC,l2,22,4.638870682
SO2,SC,l2,23,4.74360121
SO2,SC,l3,0,5.410288457
SO2,SC,l3,1,5.234285205
SO2,SC,l3,2,5.432944112
SO2,SC,l3,3,5.461796439
SO2,SC,l3,4,5.561087586
SO2,SC,l3,5,5.644801167
SO2,SC,l3,6,5.819333698
SO2,SC,l3,7,5.945775295
SO2,SC,l3,8,6.520440963
SO2,SC,l3,9,7.299763361
SO2,SC,l3,10,7.498641993
SO2,SC,l3,11,7.031824001
SO2,SC,l3,12,6.547113823
SO2,SC,l3,13,5.731059957
SO2,SC,l3,14,5.417371539
SO2,SC,l3,15,5.112924884
SO2,SC,l3,16,4.921775919
SO2,SC,l3,17,4.867996696
SO2,SC,l3,18,4.871620148
SO2,SC,l3,19,4.766726197
SO2,SC,l3,20,4.979533505
SO2,SC,l3,21,5.16044825
SO2,SC,l3,22,5.409208547
SO2,SC,l3,23,5.344729241
SO2,SC,pre,0,4.692924066
SO2,SC,pre,1,4.713916912
SO2,SC,pre,2,4.628500365
SO2,SC,pre,3,4.623903424
SO2,SC,pre,4,4.627401926
